gender,ethnicity,urban,unemp,wage,distance,education,income
male,other,no,10.300000190734863,9.46014362505095,1.100000023841858,16,low
male,hispanic,no,8.199999809265137,7.641614398828738,0.699999988079071,15,low
female,other,no,5.300000190734863,8.88245040289675,2.5,16,high
female,other,no,5.300000190734863,9.595419914990032,1.2000000476837158,15,high
female,other,no,3.200000047683716,9.970003609676226,4.5,12,low
female,afam,yes,5.400000095367432,6.599028841922244,1.5,14,low
female,other,no,6.599999904632568,9.902665660843047,1,15,high
male,other,no,6.599999904632568,8.864063258525963,1,13,high
female,hispanic,no,4.599999904632568,9.980404816753842,4,12,low
female,afam,yes,11.5,12.142819276600719,1.399999976158142,13,low
female,other,no,8.899999618530273,10.193783570468698,3.5,12,low
male,other,no,5.5,10.32608984593662,0.30000001192092896,16,low
female,other,no,6.199999809265137,10.512738215324779,5,16,high
male,hispanic,no,8.199999809265137,7.559293419011826,0.699999988079071,16,low
male,afam,no,6.599999904632568,8.86785484402017,1,13,high
male,other,no,4.699999809265137,8.892267801781914,0.5,12,high
female,other,no,9.5,9.585427871605923,0.800000011920929,14,low
female,other,no,13.800000190734863,12.180242337316367,0.10000000149011612,13,low
female,afam,yes,6.099999904632568,9.82711081314786,0.30000001192092896,12,low
female,other,no,5.900000095367432,11.07463906456325,2.5999999046325684,12,low
female,hispanic,no,12.300000190734863,8.347413462051374,6.5,16,high
male,other,yes,6.599999904632568,8.864407953794178,0.10000000149011612,15,high
female,other,no,4,9.87996498197764,0.20000000298023224,15,high
male,afam,no,5.900000095367432,7.332992538146907,3.799999952316284,15,low
female,afam,no,6.800000190734863,8.848556216741542,1.5,14,high
female,other,no,4.099999904632568,10.449681878827404,0.699999988079071,14,high
female,other,no,7.699999809265137,11.127325594753463,4.5,13,low
female,other,no,7.699999809265137,9.55386591476278,6.5,13,low
female,hispanic,no,12.800000190734863,9.924354973297106,0.10000000149011612,16,low
male,other,no,7.599999904632568,9.627433655153853,0.10000000149011612,17,low
male,other,no,5.099999904632568,7.359545584657659,1,15,low
male,hispanic,no,8.100000381469727,9.971903416967104,3,14,high
female,hispanic,no,12.300000190734863,8.34737433929509,6.800000190734863,12,low
female,hispanic,yes,8,9.579817353367044,0.800000011920929,13,low
male,other,no,10.100000381469727,8.900519222144041,1.2999999523162842,12,high
male,other,no,5,9.336368939761563,4,13,low
female,hispanic,no,8.100000381469727,8.417406527359791,3,14,low
female,other,no,10.899999618530273,10.251420544379815,1.7999999523162842,15,low
female,hispanic,no,8,10.269087251098055,0.30000001192092896,12,low
female,other,no,5.900000095367432,9.988385072781517,1,17,low
female,other,no,10.800000190734863,9.582344718591818,6.5,16,low
female,other,no,5.099999904632568,8.887619896707015,0.10000000149011612,15,low
female,hispanic,no,6.599999904632568,8.880284679525243,0.30000001192092896,15,low
female,other,no,8.5,11.620632902272026,1.5,13,low
female,hispanic,yes,5.599999904632568,9.582698762111175,0.30000001192092896,12,low
female,afam,yes,9.199999809265137,9.66152358871238,0.10000000149011612,12,low
female,afam,no,11.100000381469727,12.107468390127984,2.5,15,high
female,afam,yes,8,10.260708040048652,0.800000011920929,13,low
male,afam,no,7.199999809265137,11.640287372794782,0.10000000149011612,16,high
male,hispanic,no,6.599999904632568,8.937601401712067,0.5,13,low
female,other,no,4,7.498385735433172,2,15,low
female,other,yes,6.099999904632568,8.040607512761103,0.4000000059604645,14,low
male,other,yes,7,8.134160700250538,0.10000000149011612,12,low
