"","V1","x1","x2","x3","x4","x5"
"1",7.74141460995094,1.01699456914541,-0.244786139564133,2.24129455724092,1.11088863890483,1.87746886178588
"2",-3.25918940273226,1.34945742274541,0.65393628957267,2.15953189117972,0.158874541550859,1.77436295809758
"3",-0.89381797898621,0.853336327596477,-0.0173916627450135,1.17258960387469,1.11379985966663,0.412173780050573
"4",-0.985355755970296,1.79553421417561,0.104726123906057,0.670024975158362,0.573243585265156,2.30027122368301
"5",-2.4710435584312,1.03917676170809,1.75466882644969,0.959095135898159,1.26741021770279,-0.353320572043532
"6",-2.99403110910848,0.459244467592944,0.221335476698892,2.07552038266184,3.153719892051,0.586515550060537
"7",-4.18944528505421,2.04289054257818,3.04170878587454,0.00622420676738766,0.492154802369417,2.51148060324944
"8",2.84835054374259,0.480727551228331,0.897142416952882,0.736761372119318,1.96202466569974,0.446510316482928
"9",-0.678975958370442,-0.162283169863763,1.67948170850803,0.763586070396133,1.08374541990052,0.0463411777457741
"10",0.295714366789245,-0.209003463853782,2.25575913171052,1.21619877650565,1.10274430337957,1.54227717286065
"11",-2.66630739904969,1.65199181532685,0.380859890379128,2.12051601633804,-0.653725888370513,-0.0406313602447916
"12",0.94368928915445,1.94494474805839,0.870361496305087,3.45503014661264,2.03724373013812,-0.544130129773114
"13",-1.62701092966625,0.18641096822494,-0.0672132487909156,0.388879822175305,2.6344092196874,0.975654329419761
"14",-4.98444359316585,-0.510896180779374,-0.0588138350829319,0.783719169622325,0.059946474281665,0.808646903559548
"15",-5.27387786365836,2.22244505599909,-0.0680898764096289,2.24895990917828,-0.399288088365306,2.40830459480718
"16",1.69766678639286,1.53147162689415,-0.661104496906395,0.0405430707791472,1.59734391428203,1.30398585172193
"17",2.43855170764291,2.7400251170164,0.112098135567791,2.32528783026937,1.97882566124562,2.15351594601728
"18",5.20838604923618,0.662108373443634,0.465368359443714,0.460182630048178,3.56054157746636,-1.12758209143457
"19",0.252853685092027,1.94259102537721,0.0158362974473037,1.32389644729295,0.652442272430926,-0.235110093130473
"20",3.98576148401151,3.5286178448026,1.85062650431776,0.839261822470757,0.561907255124328,1.61968142293446
"21",-5.6915095316152,1.22102017695068,0.90048519414548,1.10653440541699,1.28842182697168,0.68790717074559
"22",4.04115389556009,2.55152413513971,1.31663025086403,2.59433079446385,2.84622553915946,2.64893045364009
"23",0.838884172315153,3.56199827720786,-1.05965671169351,1.47114828019755,2.60961738282887,0.483935755804513
"24",-1.27180941208659,2.34413337600686,2.50823198802602,0.656366530559464,-0.360363331128065,-0.329524598080904
"25",-2.68444013413382,0.720684914054962,1.71180805410796,1.24946211128214,1.4051382901028,1.98695078147697
"26",-5.12927973871649,0.359407765743843,-0.105692889367965,3.29110699554373,0.711757156846108,-0.286907565073547
"27",-1.34794585292389,-0.74436485110858,2.10582840858488,1.3640550059322,0.906988526760186,-0.518371939496151
"28",2.44715992749316,1.07548226131179,-0.390419528582791,1.08871561107892,-0.456634698337215,1.98759763482205
"29",-3.38485158648619,1.22101182384921,1.47079055977938,2.16627611382253,-0.0992010976243254,1.36194216863346
"30",-3.45015266186023,-0.233477830194874,2.24263940951179,1.16272904593887,1.53595213670746,-0.205267378731335
"31",-0.217708167246794,-0.243640039222456,1.4462200658979,2.46679325390372,0.404292498773133,0.647431884899387
"32",-2.71031143878375,0.27882995608547,-0.88743939538123,1.27127554048493,1.44653227058602,0.67730076221392
"33",-7.34695695644074,1.46978454071475,1.55086626781622,0.855514562706477,-0.0279677585747731,-0.260122886735163
"34",1.2193759341103,0.644682712003552,1.43605160955525,-0.0596578427711307,0.283288976254456,-1.3021209948997
"35",0.434051393500251,1.3556721888748,0.573762737756038,0.718694253857545,2.25695904381263,-0.91404079529304
"36",-0.719253236234688,-0.385439955658313,1.14676024212451,1.25729096554644,1.95814279976565,0.881103626079282
"37",0.547266003665802,1.25294860447839,1.66691630308674,-0.919146931857563,1.40944461206799,0.883021270904099
"38",-2.83289465077142,2.28030059877803,-0.714915990689463,-0.298195822660606,-0.917172815789206,1.86043549256301
"39",-6.33075888697405,0.468200200299355,0.300892207382709,1.18406441154432,1.26387391308103,0.0652064735250441
"40",-0.815982082066997,1.29952776195285,-0.238591028244912,2.07038534037873,-0.0948326981918681,0.920020205772923
"41",0.611988520839845,1.06944575244181,0.910702274187905,0.247569559228876,-0.322413611261072,1.20506969538603
"42",-0.469674598166254,-0.677942177692665,2.15053447256641,1.21255156545867,0.435666005695148,1.39336297688644
"43",2.73650709146899,-0.368366456931089,1.38400856825892,2.09563106527784,0.891879653202805,0.833415035960274
"44",-1.66163661006612,1.00393918134408,1.62500485407984,0.410735937335541,2.58120686834962,-1.48105687137648
"45",-2.08122108984055,-0.32480719554091,2.55739120709903,0.263524232782054,-0.0372882722806684,1.0030233788447
"46",0.329575501286916,-0.819890002451919,2.68484407423669,-0.0301131437134212,1.35571485264975,1.52525059258295
"47",-6.17141581839217,-0.118721014405895,0.426260324696244,1.29050267680442,0.651471889854948,0.424350063379064
"48",-1.09852651174665,-1.31766419157252,1.3703815593819,1.93888529139478,1.80064158140244,1.47681611903435
"49",0.0971767620463109,1.23602434601037,0.581290026044771,0.3182625860333,0.535903218098825,0.882914888372935
"50",-10.6727625763121,0.501403658909543,1.85035583466908,1.05882362586307,1.77494099087965,1.70883964976402
"51",-3.89926518435678,1.48830076911262,-0.158223083705373,0.751392514126653,-0.727124483728235,1.8997597718541
"52",-5.03120329786048,0.345501180975509,0.194257486152775,1.10998874534008,0.801027291108937,1.75605791790248
