gender,ethnicity,urban,unemp,wage,distance,education,income
male,afam,no,5.599999904632568,9.608190755191128,0.5,16,high
female,other,no,14,12.084432687852312,3.5,12,low
male,hispanic,yes,5.900000095367432,10.000779066874694,0.10000000149011612,13,low
female,afam,no,5.900000095367432,7.365882972741681,0.5,15,low
female,afam,no,8.5,6.642667552163204,5.599999904632568,12,low
male,afam,yes,8,9.649364464018856,0,13,high
male,other,no,8.899999618530273,7.463873183857786,2.5,13,high
male,hispanic,no,12,12.129099071170668,0.800000011920929,12,high
male,afam,no,8.800000190734863,9.655537848328603,1.5,12,low
male,other,no,9.199999809265137,7.39172735524521,0.800000011920929,16,high
female,other,no,9.199999809265137,8.7609945007955,3,12,low
female,other,no,4.099999904632568,11.150792483320181,4,12,low
male,other,yes,5,7.580422933126192,0.4000000059604645,12,low
female,other,yes,5.5,7.115352166979755,0.800000011920929,16,low
male,other,no,7.699999809265137,7.090895162421689,0.5,14,high
female,other,no,6.900000095367432,10.319710794233501,0.5,12,high
female,afam,no,7.199999809265137,10.163560584909252,1.7000000476837158,14,low
female,afam,yes,6.599999904632568,8.916857063865438,0.5,12,low
female,hispanic,no,6.400000095367432,8.900676922926339,1.5,12,high
female,other,no,5,9.151112732037294,4,12,low
male,other,no,6.099999904632568,8.078506122064644,1.5,14,high
female,other,no,3.5,8.603497687800385,4,17,high
female,hispanic,no,8,8.430140163881463,7,12,low
male,other,yes,4.300000190734863,8.854989910893218,0.6000000238418579,14,low
female,other,yes,6.300000190734863,10.05102572426659,0.30000001192092896,12,low
female,afam,no,8.199999809265137,7.597764279450052,1.2000000476837158,13,low
female,other,no,8,10.299886042610645,0.20000000298023224,16,high
female,hispanic,no,6.599999904632568,8.925476098738455,1,13,low
female,other,no,7.199999809265137,8.860320356107966,0.10000000149011612,16,low
male,hispanic,yes,12.800000190734863,9.95584486972477,2.200000047683716,12,low
female,other,no,3,9.747652955368558,1.5,14,high
male,other,no,6.800000190734863,8.776724616769373,1.5,13,low
female,hispanic,no,6.099999904632568,8.359779127579548,0.800000011920929,14,low
male,hispanic,no,5.900000095367432,8.328179046175068,9,13,low
female,afam,no,5.5,7.380253615589125,2.5,15,low
female,other,yes,4.300000190734863,8.970249320145449,1,12,low
female,other,no,7.800000190734863,10.061303447310207,0.699999988079071,12,low
female,hispanic,yes,5.900000095367432,9.841709865660501,0.5,12,low
male,hispanic,yes,5.900000095367432,9.832664702291078,2.200000047683716,12,high
female,other,no,12.300000190734863,10.729399402913252,2.5,16,low
female,other,no,5.300000190734863,9.626212813382043,0.5,12,low
male,other,no,5.300000190734863,8.095542179840939,0.10000000149011612,16,low
