"y","x1","x2","x3","x4","x5"
2.00756001976882,-0.281382324833353,-0.171940106436052,2.62465855035506,0.614929735657946,1.86232043104221
5.25821720280481,1.83822521379171,-2.1441773357704,1.4537748115228,0.0320976039194935,0.325030536633051
-2.15680345415686,-1.49725874546094,0.416313784204641,0.388463191403565,-0.854021787601335,-0.0252787791774025
10.2920462910349,2.1526051124555,1.77152607881859,0.810360147911625,0.647066029285812,2.47660498113707
6.39785439096018,1.55122731033111,1.19005812544913,0.0956520192688456,1.33234951856837,2.13715626413999
3.33773965364123,0.365899289248598,2.6801510977801,1.96790756615038,0.561777125919018,0.41120575919196
5.10355570021533,1.24709940390057,0.36230857886167,0.2153105762234,1.64812282275313,0.0941743436077097
2.61705022323603,1.18936459914687,0.249061564176757,1.73996678249893,0.824189236358741,1.75558123441993
5.94707461695264,2.28321641535458,0.881383390421061,0.0901964223722598,1.45923461997245,1.49519397654678
1.99110178077152,0.936917742749659,3.79228412159899,2.26396468796268,0.340005018929799,0.759519898282592
1.8706603938857,0.499486060581837,1.17300365709928,0.491379723484981,2.06142415542399,0.318584763679606
1.65658206058092,-0.445003963372171,0.379890002911249,1.68611391104904,0.432831373244647,1.29723122750851
3.69045254809772,0.093764007723212,0.818608195615949,3.11521411948147,1.14032745726463,0.244124457474555
-1.83425838817302,2.21253632624077,2.30777038816175,-0.0577223360255599,-0.0816506479792192,0.491598150080861
5.82379571781497,0.645725597257961,-0.314672999263536,0.832873659962133,1.07687887085415,-0.516822357296662
4.29331937653985,0.930886967295848,0.220698324618283,1.39180275628775,1.64707060352159,1.01040495547664
1.84442141811111,1.87601288770097,2.61171798877295,-0.211232193722776,2.15869177387135,0.963587230650017
3.02622403011835,1.00393758158766,1.275265997368,-0.905790466938609,1.98302311317183,2.68084554298166
6.34380023564295,1.18217259179617,2.71375289902091,0.507589123783654,0.668781622666549,2.71940972691859
2.68203383959668,0.472064363955204,0.0458038246216766,-0.347692095670757,0.825219150289539,0.659092227599695
0.609809485859703,1.17195692366816,-0.428252057320484,0.626363251362925,-0.414594896997688,0.757458138070372
6.42651809882918,1.39089049794768,1.60930745844288,1.99994361591834,1.77649883859443,0.198517237577468
-0.305892046802336,2.17214443860589,-0.345254895489316,1.44191545404389,-0.112760346739583,0.336470647671266
9.20001147459216,2.52178484692634,-1.43481203523779,0.844412917734733,1.54675649129354,0.831124127888943
6.53217434341017,1.86725754227499,0.0872619733702772,0.267162984864439,1.52017429086088,0.225738829604446
2.82010571250023,0.780502928847766,-1.12769085979893,2.33576799472025,1.99561851464591,1.1811765503388
-1.23677682084816,-0.207116337580932,0.184016047554699,1.49380523656236,2.3083869447316,0.343989170005833
4.09768455274762,1.64080882029991,1.55805392834327,-0.232308472160422,0.371686066521607,1.74927786129269
5.24153534599043,0.366739399473256,2.19135737083776,1.63245948184195,-0.450152595291926,0.690470319317773
6.51760445461709,1.20333559741592,1.23464285826435,0.409454188001229,1.7114392556941,3.18617977861716
3.89541111342288,1.07898840336798,-1.19282617554288,3.34885655248015,1.47732200109008,2.05454508100841
7.72602178582007,2.08462235604515,2.3691171858814,0.329963339563436,0.31135062396214,-0.580637506567064
7.00584519536601,1.62495400039342,1.14229435696634,1.87616767874441,-0.774114558675082,2.83490935722943
4.26522819925156,0.339782853980359,1.22284240584986,-0.0756235397929073,2.39052724881691,-0.497976578498116
3.57374867128892,0.320164133124668,-0.0477101171803005,0.404241572139709,1.70897412108349,0.859466618271957
2.91485610942961,2.1303714626585,-0.232377545903901,-0.3906632521147,1.49040675557603,0.03097515888692
5.84258512519473,1.65315324987199,-0.446613134421645,1.12783187704653,1.22352489411278,2.55970532111069
4.34249360701256,-0.908750403793201,2.12819633591715,1.15170446809408,1.53117251680853,2.24997423871658
5.77895147604154,1.37612162065725,1.21844438608516,1.10405332223458,2.74574394704149,0.329831645964411
1.98945979847131,-0.199124767264631,2.28509476607813,1.71720130117409,1.21948863295279,1.67479551224228
5.26576287828708,0.562545679544621,1.7886759456126,-0.899987190806751,-0.735059199182216,2.4305513263083
-2.2033621632529,1.57202572796344,0.283017197158084,1.82052406827163,1.01831413240234,-0.852843750431977
5.48508645688881,0.142775019653095,0.612846659464387,-0.550015793712634,1.25956408217989,1.86465085276778
13.2411011562259,1.50955327016248,0.636861077986956,-0.0662926925928122,0.406467986775483,1.5945932638621
-1.47231716656097,0.0219288624488884,-0.297546660218373,0.340452240465253,1.78061117022104,-0.0630816136874741
8.78969098063844,-0.290700677267965,1.64499722369699,0.200713082519774,0.0638651492342482,2.34364887917717
-1.03784301464552,2.93298387692336,1.25014932374992,0.108156967311453,1.81183167194477,-0.709854203943364
7.3221805558116,1.82167710358545,2.31317370307574,-0.405203406564377,-1.21239865900666,1.08621532531751
5.18754087100597,0.298015230449864,0.677410210091683,0.852650532887382,0.331115604861239,0.59239157413093
0.0318733089144083,0.485609073393312,2.32565880737305,2.7123298402136,2.00955317757958,0.602580999971398
4.90862849596407,-0.031201630078971,1.29096054671982,1.3354179746396,2.52008357948792,2.87851144790014
4.16229303138983,0.214464615995068,0.914099397282789,1.41903586269763,1.81060577097989,1.5312632925676
4.43257121171295,1.39962894884678,0.518639359636538,1.582878049523,1.98827640542269,2.28926215050776
