gender,ethnicity,urban,unemp,wage,distance,education,income
male,afam,no,4,7.267890871174233,0.4000000059604645,18,high
female,other,no,5.300000190734863,7.570190382948271,0.5,12,low
female,other,no,7.5,8.043706680330533,0.5,14,low
female,other,yes,5.199999809265137,7.356703950552925,0.5,12,low
male,hispanic,yes,5,7.568836091833094,0.20000000298023224,12,low
male,other,no,7.199999809265137,7.331829901142655,0.10000000149011612,17,low
female,other,no,4.699999809265137,8.916431473274248,0.6000000238418579,16,high
female,other,no,5.400000095367432,8.848533285887328,1,16,high
male,other,yes,6.5,8.182389386868458,0.20000000298023224,13,low
male,afam,yes,6.099999904632568,10.283888114612576,0.20000000298023224,13,low
female,other,yes,5.599999904632568,10.125787885675582,0.10000000149011612,12,high
female,other,yes,9.199999809265137,9.692700459125634,0.10000000149011612,12,low
female,afam,no,10.800000190734863,8.326882948824656,4,14,low
male,other,no,5.699999809265137,9.3041086578044645,1,17,low
female,hispanic,no,11.199999809265137,8.264677835500425,0,12,low
female,other,yes,7.199999809265137,8.951853541689525,0.20000000298023224,15,low
male,hispanic,no,8.199999809265137,7.573536713890632,1.2000000476837158,17,low
male,other,no,4.099999904632568,10.48589277477507,0.699999988079071,12,low
male,other,no,4.400000095367432,8.04781397715688,0.5,18,high
male,afam,yes,8,9.59784358125862,0,13,high
male,other,no,13.699999809265137,11.583377618152747,5,16,low
female,other,no,10.300000190734863,7.404669574641873,2.5,13,low
female,other,no,10.300000190734863,10.835132856202609,3,12,low
female,other,no,8,10.238652660096779,1,16,high
female,other,no,10.300000190734863,10.785054530027454,3,12,low
male,other,yes,6.800000190734863,8.916848028243122,0.4000000059604645,14,high
female,other,yes,8.199999809265137,7.616976665316062,0.5,15,low
male,other,no,7.699999809265137,9.659099638313604,0.10000000149011612,16,low
male,afam,no,4.400000095367432,9.724128349834798,0.30000001192092896,15,high
female,other,no,3.9000000953674316,8.944557252481546,2,12,high
female,hispanic,yes,7.699999809265137,9.86578128978398,0.20000000298023224,13,low
female,afam,yes,5.5,7.3564162465064395,0.5,12,low
male,other,no,6.900000095367432,7.07775465135631,2,18,high
female,hispanic,no,8.5,10.00286477311798,4,12,low
female,afam,yes,5.900000095367432,8.153924063674303,3,14,high
female,other,yes,5.5,7.449043216717244,0.30000001192092896,12,low
male,other,no,12.399999618530273,11.604987650585631,9,12,high
male,hispanic,no,4.800000190734863,9.965857867894137,6.5,12,low
male,afam,yes,8,10.355714459059088,0.10000000149011612,15,low
female,hispanic,no,6.699999809265137,8.931458054817151,4.599999904632568,12,low
female,afam,no,9.699999809265137,7.453277011547714,7,16,low
female,other,no,13.800000190734863,12.13495234070687,2,15,low
male,other,no,11.399999618530273,10.814780832188541,2,15,low
female,afam,yes,7.300000190734863,10.23901512140895,3.5,12,low
male,other,no,8,10.391317315855257,1.5,17,low
female,other,no,6.300000190734863,10.138243603721603,1,12,high
male,other,no,10.100000381469727,8.916748927251419,1.2999999523162842,12,high
male,other,no,5.900000095367432,10.065822022782822,1.5,16,high
female,hispanic,yes,6.099999904632568,8.413360982893925,0.6000000238418579,13,low
female,afam,yes,8,10.285204818376119,0.800000011920929,14,low
male,other,no,3.0999999046325684,9.894947356215281,0.10000000149011612,16,high
female,other,no,13.800000190734863,12.010545381290214,1.5,16,low
male,other,yes,5.400000095367432,8.79864352256477,0.20000000298023224,17,low
