gender,ethnicity,urban,unemp,wage,distance,education,income
male,afam,no,7.699999809265137,9.633599969615979,0.10000000149011612,12,low
female,other,no,7.800000190734863,9.97636101481352,1.100000023841858,14,low
female,other,no,7.199999809265137,8.877778657724175,1,12,high
female,other,no,7.800000190734863,10.067725553954272,1.100000023841858,14,low
female,other,no,8,10.258882482893611,0.30000001192092896,12,low
male,other,no,4.699999809265137,8.82095960303,0.5,12,high
male,other,no,13.399999618530273,8.359414735431411,3.5,15,low
male,other,no,8.899999618530273,11.591524019109604,0.5,13,low
male,other,no,3.5,8.596980025242704,4,12,low
male,other,no,5.300000190734863,9.681616651190621,1.2000000476837158,14,low
female,other,no,6.5,11.042788131709873,0.699999988079071,15,low
female,other,no,9.800000190734863,8.883613318761075,4.300000190734863,15,high
female,other,no,6.599999904632568,8.915396387900323,1,16,low
female,other,no,6.699999809265137,10.06173710718382,1.5,12,high
female,other,no,8,12.915623018413775,1,15,low
male,other,yes,4.099999904632568,10.054791191788231,0.20000000298023224,13,low
female,afam,no,5.900000095367432,9.944905592474003,1,12,high
female,other,no,8.399999618530273,10.771272018625831,1.600000023841858,16,high
male,other,no,7.099999904632568,6.536790563291248,0.800000011920929,12,low
female,other,no,3.700000047683716,7.502918799754338,0.5,16,high
male,other,no,6.300000190734863,7.642315433577337,4,14,low
female,other,yes,6.800000190734863,8.790965618904181,0.800000011920929,14,low
female,hispanic,no,5.199999809265137,9.938545853021454,0.800000011920929,18,low
male,other,no,3.700000047683716,7.447832400623227,0.5,12,low
female,other,no,4.300000190734863,8.900135296821595,1.2000000476837158,12,low
female,other,no,6.599999904632568,8.905914241312912,1.2000000476837158,12,high
male,afam,no,5.400000095367432,8.07118888809144,1.899999976158142,16,low
male,other,no,5.5,10.536658989118182,0,13,high
female,hispanic,yes,4.900000095367432,9.930811364724924,0.699999988079071,14,low
male,other,no,7.199999809265137,7.37462205230846,5,12,low
female,other,no,6.599999904632568,10.036249799661055,1,15,high
female,other,no,8.699999809265137,9.948478926057655,2,13,low
male,hispanic,yes,6.599999904632568,8.913440961353862,0.10000000149011612,12,low
male,other,no,6.900000095367432,10.019678997691496,1,12,low
male,afam,no,5.300000190734863,9.62145401098592,1.2000000476837158,15,low
male,afam,no,7.199999809265137,7.415893221716234,5,12,low
male,hispanic,no,4.300000190734863,8.954665096918369,0,13,low
male,other,no,10.800000190734863,9.589612051678149,6.5,16,high
female,other,no,6.199999809265137,11.057395916460962,5,17,high
male,hispanic,yes,9.100000381469727,9.946270037521138,3,15,low
male,other,no,6.699999809265137,8.962315602536268,5,12,low
female,hispanic,no,8,7.581482597820167,0.699999988079071,12,low
female,other,no,5.099999904632568,11.09891705606075,1.5,15,low
female,other,no,6.599999904632568,8.900814920610616,0.30000001192092896,15,high
female,hispanic,no,6.699999809265137,8.945376382457233,4.599999904632568,12,low
male,hispanic,no,12.600000381469727,10.173849399268486,3,12,low
female,afam,no,4,7.293249344346378,0.4000000059604645,12,low
female,other,no,7.199999809265137,8.841035012085104,0.5,12,high
male,other,no,12.5,9.01193977886259,9,13,low
male,other,no,3.5,10.02789437739955,1,12,low
female,hispanic,no,9.100000381469727,9.916858717589225,0.699999988079071,15,low
female,other,no,3.5,10.050438408319259,1,12,low
female,hispanic,no,7.199999809265137,8.900843371342086,1,12,low
female,other,no,9,7.620688691702728,1.2000000476837158,12,low
female,other,no,5.400000095367432,8.934503969814234,0.10000000149011612,16,low
female,other,no,8.899999618530273,10.318213735388179,0.20000000298023224,12,low
male,afam,no,11.800000190734863,10.825801843720496,0.20000000298023224,13,low
male,other,yes,11.800000190734863,10.818277650274911,0.10000000149011612,12,low
female,other,no,7.599999904632568,12.872139328433354,1.399999976158142,16,low
male,other,no,6.800000190734863,8.906824767341998,1.5,16,low
female,other,no,6.599999904632568,8.885506768561243,0.20000000298023224,16,high
female,other,yes,5.5,7.407646540665657,0.30000001192092896,12,low
female,hispanic,no,6.800000190734863,8.922819244736287,1.5,14,low
female,other,no,7.699999809265137,11.682575125978227,2.5,12,high
female,other,no,2.799999952316284,9.691212742622106,7.800000190734863,14,low
female,hispanic,yes,5.5,7.405234148623318,0.30000001192092896,16,high
female,other,no,8.899999618530273,11.614094979872688,0.20000000298023224,16,low
female,other,yes,5,9.695717570562598,0.5,16,low
male,hispanic,yes,5.900000095367432,9.994058178914365,0.4000000059604645,16,low
female,hispanic,no,6.800000190734863,8.849333957217333,1.5,12,low
male,hispanic,no,6.800000190734863,9.028235887455821,1.5,17,low
female,other,no,5.300000190734863,9.608471182792737,0.5,16,low
female,hispanic,no,10.699999809265137,9.989466312444078,1.5,13,low
male,other,no,6.300000190734863,7.584500249215416,4,12,low
female,other,no,8.199999809265137,8.914698964694015,0.4000000059604645,14,low
male,afam,yes,8,10.241355595023212,0.800000011920929,12,low
female,other,no,11.199999809265137,8.294184259023996,0,12,low
male,other,no,11.899999618530273,10.162473183088565,7,12,low
female,other,no,8,10.344076144057437,0.10000000149011612,16,low
female,other,no,8,10.2926981963409,0.4000000059604645,13,low
male,other,no,6.900000095367432,10.339298747284118,2,12,low
female,other,no,6.300000190734863,9.653104430684504,1.899999976158142,13,low
female,afam,yes,6.699999809265137,7.397069954660585,1,16,high
female,other,no,13.399999618530273,9.975517985912083,7.5,12,high
female,other,no,11.5,9.953704245410282,4.5,16,low
male,other,no,8.699999809265137,9.588860818886701,2,15,low
male,afam,no,5.599999904632568,7.286215605459766,1.5,12,low
male,hispanic,no,5.300000190734863,11.011305413937512,0.10000000149011612,18,high
female,other,no,6.599999904632568,8.861885210708854,0.6000000238418579,16,high
female,afam,no,9.199999809265137,7.316544660402333,0.800000011920929,12,low
female,other,no,6.099999904632568,12.986616107926311,1.2000000476837158,16,low
female,hispanic,no,6.599999904632568,8.848765418301822,1,18,high
female,hispanic,no,5.099999904632568,9.785456358923506,3.5,12,low
female,other,no,7.699999809265137,10.805219809448444,0.5,12,low
female,other,no,9.199999809265137,7.3007466198459445,0.800000011920929,14,low
female,other,no,6.099999904632568,12.959449693056017,4,13,high
female,other,no,3,9.735446465765106,1.5,14,high
female,other,no,6,9.99844001499526,2.5,14,low
male,other,no,4.900000095367432,8.679995632123873,0.699999988079071,12,low
female,other,no,9.899999618530273,12.110750528690216,0.20000000298023224,12,low
female,hispanic,no,8.199999809265137,7.539922230337138,1.2000000476837158,14,low
male,other,no,6.599999904632568,8.90180179106304,0.10000000149011612,16,high
male,hispanic,no,6.599999904632568,8.892324997110027,1,14,high
male,other,no,5.599999904632568,9.702101032326608,0.5,13,low
female,other,yes,8,10.267964666285758,1.7999999523162842,16,high
female,hispanic,yes,8.199999809265137,8.827747103475827,0.30000001192092896,12,low
female,other,yes,4.099999904632568,10.05599342788737,0.20000000298023224,15,low
male,other,no,7.199999809265137,9.049924990327359,1,13,low
female,other,no,8,8.443408971937957,7,13,high
male,hispanic,no,8,10.25286570737636,0.6000000238418579,13,low
male,other,yes,6.800000190734863,8.799681632902166,0.4000000059604645,16,low
female,other,no,10.100000381469727,9.930684844546217,7.599999904632568,12,low
male,other,no,4.5,9.977846538580174,0.10000000149011612,16,high
male,afam,no,7.699999809265137,10.068961448561884,0.699999988079071,16,high
female,other,no,8.100000381469727,10.504699688776016,1.5,13,low
male,hispanic,yes,8,9.667473504311223,0.20000000298023224,16,low
male,afam,yes,9.199999809265137,9.681427298831359,0.6000000238418579,16,low
female,other,no,5.099999904632568,9.893070971727065,3.5,16,low
female,hispanic,no,12.300000190734863,8.39382415498143,6.5,12,low
female,other,no,6.400000095367432,9.725009853490103,0.30000001192092896,12,low
female,other,yes,7.699999809265137,9.970119341755275,0.5,12,low
male,other,no,9.300000190734863,9.723695812557724,5,12,low
male,afam,yes,9.199999809265137,9.675324284031163,0.10000000149011612,12,low
female,afam,no,8,10.295653926482522,0.6000000238418579,12,low
female,other,no,6.699999809265137,10.010151617793003,1.5,12,low
male,other,no,5.900000095367432,11.099570771186391,2.5999999046325684,14,low
female,other,no,6.300000190734863,10.22847514047673,1,12,high
male,other,no,10.899999618530273,10.318781276028648,2,15,high
female,other,no,1.399999976158142,9.318024795659342,5.5,16,low
male,afam,no,5.300000190734863,7.469839028440153,1.7999999523162842,13,low
male,afam,no,7.699999809265137,10.15042855158081,0.699999988079071,16,high
male,other,no,5.900000095367432,9.968828569435958,0.30000001192092896,12,low
female,other,no,9.300000190734863,7.244319548721013,6,12,low
male,other,no,9.399999618530273,9.990721911426634,2,12,low
male,other,no,4.599999904632568,9.957517316038794,4,14,low
male,other,no,6.5,8.17578568709203,0.800000011920929,12,low
female,other,no,7.800000190734863,7.7399591846328635,1.7999999523162842,12,low
female,other,no,16,10.826095217752876,2,13,low
male,other,no,8.899999618530273,12.085069041876945,0.20000000298023224,12,low
male,hispanic,no,4.900000095367432,9.973860577529818,0.10000000149011612,14,high
male,afam,no,6.599999904632568,8.895456988107139,0.30000001192092896,16,high
male,other,no,10.100000381469727,8.789285523200544,1.2999999523162842,13,high
male,afam,yes,7.699999809265137,11.595450223486951,0.20000000298023224,15,low
female,afam,yes,4.599999904632568,7.179801047494466,0.699999988079071,12,high
male,other,no,15.899999618530273,12.176631833020762,11,12,high
male,other,no,10.199999809265137,9.63325477985811,1.2000000476837158,12,low
female,other,no,3.700000047683716,9.91138507153615,0.10000000149011612,17,high
male,other,no,4.400000095367432,8.074873279511442,1.2000000476837158,16,high
male,hispanic,no,6.300000190734863,9.909769434681646,0.800000011920929,16,low
male,afam,no,9.699999809265137,9.898733805496327,3.5999999046325684,12,low
female,other,no,13.5,11.598128221241602,2,14,low
female,hispanic,yes,8.199999809265137,7.536564291641839,0.10000000149011612,15,low
male,other,no,4,7.5251155092996695,2,17,low
female,other,no,6.599999904632568,8.820607128221821,0.30000001192092896,15,low
female,hispanic,yes,7.699999809265137,9.892376402836076,0.5,17,low
female,afam,yes,7.199999809265137,8.918498261248201,0.20000000298023224,12,low
male,other,no,4,7.528323824343347,0.10000000149011612,12,low
female,afam,yes,9.199999809265137,9.701186148317616,0.10000000149011612,12,high
female,afam,no,4.199999809265137,9.565785098808835,0.5,14,low
female,other,no,8.699999809265137,10.286008046510448,0.6000000238418579,16,low
female,hispanic,no,6.599999904632568,8.8912375032939,0.10000000149011612,12,low
