gender,ethnicity,urban,unemp,wage,distance,education,income
female,other,no,5.400000095367432,8.85164617217702,0.10000000149011612,15,high
male,afam,yes,5.900000095367432,8.255769171399896,0.4000000059604645,12,low
female,other,no,7.099999904632568,8.954221842096057,0.699999988079071,12,low
female,afam,yes,5.599999904632568,7.306966434168036,0.30000001192092896,12,low
male,other,no,7.800000190734863,10.066086293518186,1.100000023841858,18,low
male,other,yes,6.300000190734863,8.851180590249898,0.20000000298023224,18,low
female,afam,no,11.100000381469727,12.10974688117476,2.5,15,high
female,other,no,11.899999618530273,9.983439561338361,2.5,12,high
male,hispanic,no,24.899999618530273,9.851685799574732,15,15,low
male,other,no,6.599999904632568,8.869058731102857,0.800000011920929,12,high
female,afam,no,5.800000190734863,7.206822830884758,0.5,14,low
female,other,no,6.599999904632568,8.91039526770944,1.5,15,high
male,hispanic,no,8.899999618530273,12.23286234445091,2,12,low
female,other,no,4.800000190734863,10.027217517462466,1.5,15,low
female,other,no,7.199999809265137,8.864685321866304,0.6000000238418579,16,high
female,other,no,1.399999976158142,9.224674492905107,5.5,12,low
female,other,no,10.699999809265137,10.069325571491735,1.5,14,high
male,afam,yes,5.900000095367432,8.251606819401198,0.4000000059604645,15,low
female,other,no,5.599999904632568,9.896304002616153,0.6000000238418579,17,low
male,other,no,8.199999809265137,10.316184304336943,4.5,16,low
female,other,no,11.899999618530273,12.131217182775194,0.10000000149011612,12,high
female,afam,no,7.199999809265137,11.702954216920928,0.30000001192092896,12,high
female,other,yes,4.300000190734863,10.076970473106057,0.5,14,low
female,other,yes,8,9.624125834067518,0,17,low
female,other,no,4.699999809265137,10.575647733040906,0,17,high
male,afam,no,8,10.19454989984897,2,13,high
female,other,no,13.399999618530273,9.569855567337704,1.5,16,high
male,other,no,5.199999809265137,9.95482621831272,2,12,low
female,other,yes,6.099999904632568,10.285067260650504,0.20000000298023224,12,low
female,other,no,9.899999618530273,10.092230123240181,1.899999976158142,14,high
female,hispanic,no,4.800000190734863,9.954216352518793,6.5,12,low
male,other,no,9.600000381469727,9.21333535524993,5,15,high
male,hispanic,no,10.699999809265137,10.04816721543166,0.4000000059604645,14,high
male,hispanic,no,8,8.901263268829045,3.5,12,low
male,other,no,5.300000190734863,9.656591312571289,0.5,12,high
male,other,no,7.5,9.954948905730243,0.20000000298023224,16,low
female,afam,no,3.5,9.979725937318117,0.800000011920929,12,high
male,hispanic,no,6.599999904632568,8.899613713387325,0.4000000059604645,14,low
male,other,no,4.300000190734863,9.661644577121494,10.5,12,high
female,other,no,7.199999809265137,11.694763900980103,1.5,17,high
male,other,no,7.300000190734863,10.219462329596615,1.5,12,low
male,afam,no,5.300000190734863,7.573443848663042,1.7999999523162842,13,low
female,afam,yes,4.599999904632568,7.230670919725078,0.699999988079071,12,high
male,other,no,6,9.947418222439298,3.200000047683716,15,low
female,afam,yes,8,10.261717324395388,1,12,low
male,other,no,7.099999904632568,9.884034426835743,1.5,12,low
female,other,no,7.199999809265137,8.851314054897713,0.5,17,high
male,hispanic,yes,10.800000190734863,9.861194493125675,0.10000000149011612,12,low
female,other,yes,4.099999904632568,10.545462472204628,0.4000000059604645,12,low
female,other,yes,6.599999904632568,8.826297267405904,0.10000000149011612,12,low
female,afam,no,7.300000190734863,9.707497926580723,1,12,low
male,other,yes,9.300000190734863,11.579642057169362,2,13,low
female,hispanic,no,11.199999809265137,8.326142435031311,0,13,low
male,other,no,5,9.253246219172498,4,13,low
male,other,yes,4.300000190734863,8.873199305010282,0.6000000238418579,14,low
female,hispanic,no,8.199999809265137,7.505445592129786,0.20000000298023224,16,low
female,other,yes,5.099999904632568,8.914914799030663,1.5,16,low
male,other,yes,5.5,7.198425603502775,0.5,12,low
female,other,no,4.699999809265137,9.739905100953031,6,18,low
female,afam,yes,5.5,7.465460453255749,0.5,16,low
female,hispanic,yes,9.199999809265137,9.662790279870496,0.20000000298023224,12,low
female,other,no,3.0999999046325684,9.908459439206311,0.10000000149011612,15,high
male,other,no,8.699999809265137,7.611385825334505,7,16,low
female,other,no,6.800000190734863,10.103596774384986,0.800000011920929,12,low
male,other,no,10.399999618530273,7.7537735438125965,0,18,high
female,hispanic,no,5.800000190734863,9.577591634871377,0.10000000149011612,13,high
female,other,no,7.699999809265137,11.131052107058858,4.5,13,low
female,hispanic,no,6.599999904632568,8.905058149178329,0.800000011920929,12,low
male,other,no,3.5,8.573180109849808,4,13,low
female,other,no,4.300000190734863,8.866833576209313,1,14,low
male,other,no,6.900000095367432,9.970916922513005,1,14,low
female,hispanic,yes,9.199999809265137,9.671243547009205,0.10000000149011612,13,low
female,other,no,6.699999809265137,10.104991759360642,1.5,13,low
male,other,no,5.300000190734863,10.502915782336755,1.5,15,low
female,other,no,4,9.955066999301414,0.20000000298023224,15,high
female,other,no,4.199999809265137,11.04983061221455,6,16,high
female,other,no,9.199999809265137,7.2967808912207035,0.800000011920929,14,low
female,other,no,4,9.907532307388806,0.20000000298023224,16,low
male,hispanic,no,6.599999904632568,8.815336939148583,0.5,12,low
female,other,yes,11.800000190734863,10.805270201158304,0.10000000149011612,12,low
female,afam,no,11.800000190734863,10.774027949528927,0.4000000059604645,12,high
male,other,no,5.300000190734863,10.519337056943437,1.5,15,low
female,other,no,4.300000190734863,8.834403608194647,1.2000000476837158,16,high
male,other,no,7.699999809265137,9.577960017216736,0.10000000149011612,16,low
male,afam,yes,7.699999809265137,9.968478526990408,0.20000000298023224,14,low
female,other,no,14,12.14299848706812,3.5,12,high
male,afam,no,8.199999809265137,7.5159778879092425,1.2999999523162842,12,low
male,afam,yes,7,11.56018395243003,0.699999988079071,16,high
female,afam,yes,6.699999809265137,7.296624376998485,0.5,12,low
female,other,no,12.399999618530273,11.579432465389536,9,16,low
female,other,no,7.599999904632568,9.640664060615338,0.10000000149011612,15,high
male,other,no,8.199999809265137,7.578245717749202,0.5,17,high
female,other,yes,9.199999809265137,9.644694332830534,0.10000000149011612,15,low
female,other,no,7.5,8.05094383261685,0.5,12,low
male,hispanic,no,4.400000095367432,9.956556298881294,2.0999999046325684,12,low
male,hispanic,no,6.599999904632568,8.975570172856473,1.399999976158142,17,high
female,other,no,4.699999809265137,9.74061531084228,6,15,low
male,other,no,6.599999904632568,8.856514043875405,1,13,low
male,other,no,6.400000095367432,9.676621354896676,0.30000001192092896,12,low
female,other,no,5.599999904632568,10.141738492504158,0.5,17,high
female,other,no,8.800000190734863,9.758807448256498,1,12,low
male,hispanic,no,9.100000381469727,9.909108192177698,2.5,15,low
male,other,no,4,9.679932918773089,5,15,high
female,other,no,5.300000190734863,9.58880335337008,0.5,12,low
female,other,no,3.5999999046325684,9.672242708429588,0.10000000149011612,12,low
female,other,no,14.199999809265137,10.1716059983411,3,13,low
female,hispanic,yes,8,10.264181662776899,0.30000001192092896,12,low
female,other,no,3.700000047683716,9.976338887118986,0.5,12,low
male,other,no,7.300000190734863,7.348406627901172,4,12,low
female,afam,no,6.800000190734863,8.985160416427037,1.5,14,high
female,other,no,7.199999809265137,8.163439952629307,3.5,15,low
female,other,no,8.300000190734863,10.468163702897495,4,12,low
female,other,no,5,9.257033510606835,4,12,low
female,other,no,13.5,11.546306663354637,2,16,low
male,other,no,7.800000190734863,9.086382896350209,1.2000000476837158,12,low
male,afam,no,4.400000095367432,9.548585161994438,0.30000001192092896,16,high
female,other,no,6.300000190734863,11.692763926529494,1,12,high
female,hispanic,no,6.800000190734863,8.95884531266274,1.5,13,low
female,other,no,8,9.633577861903227,3.5,13,low
female,other,no,8,12.975562146067686,1,15,low
male,other,no,6.900000095367432,9.934580298837778,2.200000047683716,17,high
male,afam,no,4.199999809265137,9.661440969779926,0.10000000149011612,13,low
female,other,no,10.800000190734863,9.63351698270871,1,12,low
female,other,no,11.399999618530273,10.788350907522606,2,12,low
male,other,no,6.599999904632568,8.859966281918332,0.10000000149011612,16,high
female,other,no,8,10.30477951313186,0.4000000059604645,13,low
male,afam,yes,9.199999809265137,9.590010394740768,0.10000000149011612,13,low
female,other,no,8,10.283816212663568,0.20000000298023224,16,low
male,hispanic,no,5.099999904632568,9.87334509345575,3.5,12,low
female,other,no,12.600000381469727,11.750686775273982,2.200000047683716,12,low
female,afam,no,8.5,6.604891340300367,5.599999904632568,12,low
female,other,no,8.399999618530273,10.122157939548975,3.5,12,low
male,other,no,7.099999904632568,9.958093266716409,1.5,12,low
male,other,yes,10.699999809265137,9.986526887881835,0.10000000149011612,16,low
female,afam,yes,5.900000095367432,8.243540014475814,1.2000000476837158,12,low
male,other,no,10.699999809265137,10.018882793115983,0.10000000149011612,17,low
male,other,no,6.800000190734863,8.980612318320228,0.5,13,high
male,other,yes,4.300000190734863,8.904889232287829,0.6000000238418579,14,low
male,other,no,10.5,12.986709543626434,9,12,low
female,other,yes,6.800000190734863,8.947634728277714,0.20000000298023224,16,low
female,other,yes,7.699999809265137,10.056720816128193,0.5,12,low
female,other,no,7.699999809265137,10.323198663907808,3,12,low
male,other,yes,5.699999809265137,7.092865634199955,0.30000001192092896,16,high
male,other,no,11.5,10.057237983475002,4.5,16,high
male,afam,no,7.099999904632568,9.933179336958109,1,12,high
male,hispanic,no,4.800000190734863,9.95826747868969,4.5,16,low
female,other,no,4,9.945094185383004,0.20000000298023224,15,high
male,other,yes,5,9.715091745931003,0.5,14,low
female,other,no,5.300000190734863,9.622401632983957,0.699999988079071,14,low
female,afam,yes,7.699999809265137,10.030366705453835,0.5,17,high
male,other,no,10.100000381469727,8.833970743933534,1.2999999523162842,18,low
female,afam,yes,6.699999809265137,7.307447378790093,0.5,13,low
male,other,no,6.699999809265137,10.178390876417962,3,12,low
male,other,no,8.199999809265137,7.547974515366831,1.2000000476837158,12,low
female,other,no,10.100000381469727,10.018488654815192,7.599999904632568,13,low
female,other,no,6,9.600724121491314,1.5,16,high
female,afam,no,5.300000190734863,7.514749490186221,1.5,13,low
female,other,no,4.599999904632568,8.058641904818252,0.800000011920929,12,low
male,other,yes,4.599999904632568,7.333878821424027,0.5,12,low
female,other,no,10.300000190734863,10.84888161855196,3,12,low
female,other,no,6.900000095367432,9.979853009101266,2.200000047683716,16,low
female,other,no,4.300000190734863,8.874953716343576,0.10000000149011612,13,high
male,other,no,8.199999809265137,10.019477512841519,1.2000000476837158,12,low
male,other,no,6.400000095367432,9.756472918673731,0.20000000298023224,16,high
female,other,no,6.099999904632568,13.024802264244023,1,16,high
female,other,no,5.300000190734863,9.608932490669671,0.5,12,low
male,hispanic,no,8.100000381469727,9.977857633278727,3,14,high
female,other,no,5.199999809265137,9.85338440562835,0.800000011920929,12,low
male,other,no,5.300000190734863,9.615509443847111,1.100000023841858,15,high
male,afam,no,10.699999809265137,10.059469969951804,0.10000000149011612,15,low
male,other,yes,6.599999904632568,8.99497297616938,0.5,17,low
female,afam,no,5.599999904632568,10.087867794109751,0.4000000059604645,12,low
female,other,no,7.800000190734863,9.086490697730666,1.2000000476837158,17,low
female,afam,yes,7.699999809265137,9.913238833212601,0.10000000149011612,12,low
female,afam,yes,8,10.25343534383709,0.20000000298023224,14,low
female,other,no,8.399999618530273,8.1733520677973,4.5,14,low
male,hispanic,no,13.5,7.696855374657094,5,13,high
female,other,no,3.700000047683716,9.867055919720874,0.10000000149011612,12,low
male,other,no,7.699999809265137,10.86464048865855,0.5,12,low
male,hispanic,yes,5.900000095367432,9.979022740594026,0.30000001192092896,12,low
female,other,no,6.599999904632568,8.856213152763502,0.30000001192092896,14,high
female,other,no,5.300000190734863,9.599652140185558,0.5,15,low
female,hispanic,no,6.099999904632568,8.408387645831322,0.800000011920929,12,low
male,other,no,10.199999809265137,8.354613959513868,4.5,12,low
female,other,no,5.900000095367432,7.067560932617333,1.2000000476837158,16,low
male,other,no,5.5,10.490948647680867,0,12,low
male,other,no,7.599999904632568,11.63077270782209,8,17,low
male,other,no,3.0999999046325684,9.98428982207981,0.10000000149011612,15,high
male,afam,no,6.300000190734863,6.585312951487371,0.20000000298023224,12,low
male,hispanic,yes,8.199999809265137,7.6010771693067625,0.5,18,low
female,other,no,6.599999904632568,9.99443497697073,0.800000011920929,12,low
female,other,yes,5,9.669151469853203,0.5,15,high
female,other,no,7.599999904632568,12.995294871783495,1.399999976158142,16,low
female,other,no,5.300000190734863,9.655017888294655,0.5,17,low
female,afam,yes,6.599999904632568,8.896068261078483,0.30000001192092896,15,low
female,afam,yes,7.699999809265137,11.704325612324098,0.20000000298023224,12,high
female,hispanic,no,12.300000190734863,8.300427892969324,6.800000190734863,12,low
male,other,no,7.300000190734863,10.279342934292561,1,12,low
male,hispanic,no,4.900000095367432,9.857776916006117,0.10000000149011612,12,low
male,afam,yes,9.5,9.66534987280944,0.10000000149011612,12,low
male,other,no,7.199999809265137,6.974986342034546,0.10000000149011612,12,low
female,other,no,13.399999618530273,8.2550524075802,3.5,12,low
male,other,no,7.199999809265137,11.59633379728241,0.20000000298023224,16,high
male,other,no,5.5,7.359009427465316,0.10000000149011612,13,low
female,other,no,6.199999809265137,9.842130154816505,0,13,low
female,other,yes,5.199999809265137,7.404858729360481,1.5,14,low
male,other,no,4.400000095367432,8.070848575507146,1.5,13,high
male,other,no,5.300000190734863,9.694787490484053,1.2000000476837158,12,low
male,other,yes,8.199999809265137,7.502101038407656,0.6000000238418579,13,high
female,other,no,13.5,7.633512160946748,5,15,low
female,other,no,13.399999618530273,9.91021055469036,7.5,13,low
female,hispanic,no,10.699999809265137,10.112974587781506,0.10000000149011612,17,low
female,other,no,7.5,10.066689509336353,0.20000000298023224,15,high
male,afam,yes,7.699999809265137,9.930120922896258,0.10000000149011612,13,low
male,afam,no,5.5,7.327487825848822,2.5,15,low
male,other,no,7.099999904632568,10.00993025099942,1,15,high
male,other,no,5.300000190734863,9.603464510539801,0.5,15,high
male,afam,no,5.300000190734863,7.512621775815007,1.7999999523162842,15,low
female,other,no,8.899999618530273,11.59748515597919,0.5,12,low
female,other,no,12.600000381469727,10.135247882565123,3,14,low
female,other,no,14.199999809265137,10.136251364536083,3,12,low
female,other,no,4.099999904632568,7.333916748623735,0.30000001192092896,15,low
female,other,yes,4.599999904632568,7.2968127987587845,0.5,15,high
male,hispanic,yes,6.099999904632568,8.156801861183427,0.4000000059604645,14,low
female,other,no,14,12.168076881036937,1.5,16,low
male,other,no,8,9.618590554944586,3.5,17,high
male,other,no,3,9.630453533969533,14.199999809265137,12,low
female,other,yes,7.699999809265137,9.910463439883673,0,16,high
male,other,no,5.800000190734863,9.57368997523807,0.10000000149011612,13,high
male,other,no,4.400000095367432,9.568859680813004,0.30000001192092896,16,low
female,afam,no,7.199999809265137,11.566149509110234,0.30000001192092896,13,low
female,afam,no,6.400000095367432,7.33473174309954,0.4000000059604645,12,low
female,other,no,7.800000190734863,10.054435871764847,0.699999988079071,12,low
male,other,no,5.199999809265137,10.023523798293304,2,17,low
female,other,no,7,11.541678110670576,4,12,low
male,hispanic,no,24.899999618530273,9.870507271596704,15,12,low
male,other,no,13.800000190734863,12.100414578483765,2,13,high
male,other,no,6.300000190734863,9.668530816397375,1,15,low
female,afam,no,6.199999809265137,10.03083208195078,0.5,13,high
male,other,no,5.5,8.008154801736708,0.699999988079071,12,low
female,hispanic,no,11.899999618530273,8.40411394387432,20,15,low
male,other,no,6.300000190734863,9.662875372836247,2,17,high
male,other,no,5.5,11.627051146452416,1.5,12,low
male,other,no,7.699999809265137,9.534118269902192,6.5,12,low
male,other,no,5.900000095367432,8.41422343429908,1,12,high
female,other,no,9.699999809265137,10.291461956133253,1.5,12,low
male,hispanic,yes,5.900000095367432,9.864784410648793,0.10000000149011612,12,low
male,other,no,8.899999618530273,10.04165388521524,3.799999952316284,16,low
female,other,no,4,7.503810006739131,2,13,low
female,afam,yes,7.199999809265137,11.585452543218723,0.10000000149011612,12,high
female,other,no,7.199999809265137,8.887146392727251,0.10000000149011612,17,high
female,afam,no,6.300000190734863,7.334110260753136,2.5,14,low
female,afam,yes,6.699999809265137,7.298074949147885,1,12,low
female,other,yes,6.5,11.020986720980048,0.30000001192092896,15,low
female,other,no,4.699999809265137,10.4200745883264,1.5,12,low
female,other,no,4.199999809265137,9.96376824888022,4,12,low
male,other,no,9.399999618530273,9.93214742317273,2,14,low
female,other,no,4.699999809265137,10.580261037710006,0.5,13,low
female,other,no,11.199999809265137,10.189903468563092,0.10000000149011612,12,low
male,afam,yes,8,9.625236775411693,0,13,high
male,other,no,7.699999809265137,12.064263816581553,2,16,high
female,hispanic,yes,9.5,9.603258085646441,0.699999988079071,12,low
male,other,no,3.5999999046325684,9.287867672642232,5,12,low
female,other,no,8.5,8.196532808616212,2.5999999046325684,16,low
female,other,no,8.199999809265137,9.936161869316484,1.2000000476837158,12,high
male,other,no,6.099999904632568,12.979265191661286,4,13,high
female,other,no,3.0999999046325684,9.941236113166383,0.10000000149011612,14,low
female,other,no,4.599999904632568,7.309001889423805,0.699999988079071,16,high
male,other,no,6.699999809265137,10.21002613140586,3,16,low
male,other,no,7.699999809265137,7.038962320681849,0.5,13,low
female,other,no,8.800000190734863,9.636066762595366,1.5,12,low
female,hispanic,no,6.599999904632568,8.930519084678851,0.10000000149011612,12,low
female,other,yes,8.199999809265137,7.703299772111638,3.200000047683716,12,low
female,afam,no,6,7.3455936814424305,7,12,low
male,other,yes,8.199999809265137,7.685024067965807,3.200000047683716,16,low
male,other,no,8,9.643622612138456,6,16,high
female,other,yes,5.599999904632568,7.373046754757067,0.30000001192092896,16,low
female,other,no,7.199999809265137,11.010217826737675,4,12,low
male,other,no,8.899999618530273,11.67321183677806,0.5,13,low
female,hispanic,no,8.199999809265137,8.937870635006298,3.5,13,high
male,afam,no,8,10.27896611562847,2,15,high
male,hispanic,no,8.199999809265137,8.85044217874154,5,12,low
male,other,no,7.199999809265137,11.538487244481782,0.10000000149011612,14,low
male,hispanic,no,4.900000095367432,9.888531873682032,0.10000000149011612,17,low
female,other,no,8.100000381469727,9.916787761981618,0.10000000149011612,14,low
female,other,no,6.599999904632568,9.933103537047357,1,15,high
female,hispanic,no,4,7.5372774775984555,2,12,low
male,afam,no,5.599999904632568,7.435096612527828,1.5,12,low
male,other,no,6.099999904632568,8.847775439801918,3.5,13,low
female,other,no,7.699999809265137,7.0506822492393555,0.5,13,low
male,other,no,7.300000190734863,9.651440269618526,1,16,low
female,other,no,8.699999809265137,10.038947223851551,2,16,high
female,other,yes,5.699999809265137,7.194720523334365,0.30000001192092896,16,high
female,afam,yes,5.5,7.419683828356424,0.5,12,low
male,other,no,7.800000190734863,9.059803785072878,1.2000000476837158,18,high
female,hispanic,no,4,9.828660516959646,0.4000000059604645,16,high
male,other,no,6.699999809265137,9.989455863042927,0.5,16,high
male,hispanic,no,6.400000095367432,8.901472550502026,1.5,13,low
female,other,yes,7.800000190734863,10.170546583098886,0.699999988079071,15,high
female,other,no,4.099999904632568,11.062367923024494,4,12,low
female,other,no,4.800000190734863,10.520460517789472,3,12,low
male,other,no,7.199999809265137,7.299501951984292,0.10000000149011612,17,low
female,other,no,3.0999999046325684,9.809645078519617,0.10000000149011612,12,low
female,other,no,6.599999904632568,8.823913923609098,1.2000000476837158,12,low
female,afam,yes,7.699999809265137,10.795446353700047,0.5,12,low
female,hispanic,no,24.899999618530273,9.8916146254486,15,14,low
male,other,no,5.300000190734863,8.114306885810105,0.10000000149011612,13,high
female,other,no,6,9.912577513301478,4.5,12,low
male,other,yes,5.900000095367432,9.905354310708208,1,12,low
male,other,no,6.699999809265137,9.96000995768976,0.10000000149011612,12,low
female,hispanic,no,5.099999904632568,9.837082459482827,3.5,12,low
male,other,yes,5.099999904632568,8.92948285130829,0.5,16,high
male,other,no,10.699999809265137,9.619519298115108,0.5,17,high
male,afam,yes,7.699999809265137,9.986356922219512,0.10000000149011612,13,low
male,other,no,10.100000381469727,8.886161157786765,1.2999999523162842,12,high
female,other,no,7.199999809265137,8.8859925671152,0.5,17,high
female,afam,no,7.199999809265137,11.68120841101603,1,12,low
female,other,no,9,7.494748618907761,1.2000000476837158,12,low
female,other,no,4.699999809265137,10.064505859132417,4,12,high
female,other,no,6.900000095367432,9.959391435545681,2.200000047683716,12,low
female,other,no,14.199999809265137,10.08897565323013,3,12,low
female,other,no,7.599999904632568,10.098841566761891,0.699999988079071,12,high
male,other,no,6.599999904632568,8.862678392889608,0.6000000238418579,17,high
female,hispanic,yes,11.800000190734863,10.850479851040182,0.30000001192092896,12,low
female,other,yes,7.699999809265137,9.993211467084343,0,12,low
male,hispanic,no,8.100000381469727,8.299643613176244,3,12,low
male,other,yes,6.800000190734863,8.972200342233972,0.4000000059604645,14,high
female,hispanic,no,6.699999809265137,10.020639415510995,0.10000000149011612,16,high
female,other,no,8.5,8.262088360272793,2.5999999046325684,16,high
female,afam,yes,7,9.754114579943822,0.30000001192092896,12,low
female,other,yes,5.099999904632568,8.840581544541946,1.5,16,low
female,other,no,7.300000190734863,10.170740187642885,1.5,16,low
female,other,yes,9.300000190734863,10.170151309294893,0.10000000149011612,16,low
female,afam,no,7.199999809265137,11.698349129902148,0.30000001192092896,13,low
female,other,yes,8,9.567246671951231,0.5,17,low
male,other,no,8.399999618530273,10.28866956395749,2,12,high
female,other,no,11.100000381469727,12.204428011773913,1.5,16,low
female,hispanic,yes,7.199999809265137,8.798458949722784,1.5,14,high
male,other,no,7.699999809265137,8.882466965129376,0.800000011920929,16,high
male,other,no,4.199999809265137,9.638222373863066,0.5,15,high
female,other,no,10.300000190734863,10.88512851143644,3,17,high
female,other,no,16,10.879575996595973,2,13,low
female,other,no,7.900000095367432,10.212298388118572,0.10000000149011612,14,low
male,other,no,17.700000762939453,12.074637048143604,1.5,12,high
female,other,no,10.699999809265137,10.029941584063835,0.10000000149011612,17,low
male,other,no,4.599999904632568,9.932805665968925,4,14,low
male,hispanic,no,9.100000381469727,9.987094690561575,2.5,12,low
male,other,no,6.599999904632568,10.005846781677851,1.5,12,high
female,other,no,7.599999904632568,10.151227882529593,0.699999988079071,12,low
female,hispanic,no,24.899999618530273,9.915684209764247,15,14,low
female,other,yes,5.099999904632568,8.863772966967577,0.5,16,high
female,other,no,8.100000381469727,9.940281411201626,3,17,high
female,other,no,7.199999809265137,8.887119336602161,1,14,low
female,other,no,5.300000190734863,8.138866832570992,0.10000000149011612,12,high
female,hispanic,no,10.699999809265137,10.036414421936858,0.10000000149011612,16,high
male,other,no,5.900000095367432,8.402441587289964,9,12,high
male,other,no,12.300000190734863,10.874860595405679,2.5,16,low
male,other,no,3.700000047683716,9.941540640304849,0.5,15,high
male,afam,yes,8,9.663911195084077,0.30000001192092896,14,low
male,other,no,7.199999809265137,11.626897731938836,1,12,low
male,other,no,6.5,9.746135255132934,0.10000000149011612,16,low
female,other,no,3.5999999046325684,9.779633725480396,0.10000000149011612,15,high
