gender,ethnicity,urban,unemp,wage,distance,education,income
female,afam,yes,7.699999809265137,9.881196978700702,0.20000000298023224,12,high
female,other,no,7.199999809265137,8.85518500982577,0.6000000238418579,16,high
male,other,no,7.099999904632568,9.975383826512198,1,15,high
female,other,no,10,10.266041475649288,2.5,13,low
male,other,no,4.599999904632568,9.923579534196312,4,12,low
female,hispanic,no,6.599999904632568,8.88499358833013,0.30000001192092896,15,low
female,afam,yes,8,10.235599323963031,0.800000011920929,12,low
female,other,no,5.300000190734863,10.167032722020064,2.5,12,low
female,other,no,8.899999618530273,10.211954093860422,0.20000000298023224,12,low
male,hispanic,yes,4.300000190734863,8.879868209549493,1,15,high
female,other,yes,5.400000095367432,6.634077461871926,1.5,16,low
female,other,no,3.9000000953674316,8.781360582334687,2,12,high
female,other,no,4.699999809265137,9.738672636570177,6,15,low
male,other,no,7.199999809265137,11.626859798716378,0.20000000298023224,17,low
male,other,no,8.899999618530273,10.063728163973698,3.799999952316284,16,low
male,other,no,6.699999809265137,10.051361121235905,0.5,12,high
female,other,no,4.599999904632568,9.82357611572733,4,12,low
female,hispanic,no,6.599999904632568,8.920707865142319,0.30000001192092896,16,low
male,other,no,10,10.291445120216288,2.5,12,low
female,other,no,8.699999809265137,10.260010078976807,0.6000000238418579,13,high
female,other,no,6.699999809265137,10.00472364472658,0.30000001192092896,17,high
male,afam,no,7.300000190734863,9.622308256245192,1,12,low
female,other,no,10.100000381469727,9.96401430530217,7.599999904632568,16,low
male,other,no,4.5,7.398525363677419,2.5,13,low
male,hispanic,no,6.599999904632568,8.861032278303846,0.10000000149011612,16,low
female,afam,yes,4.599999904632568,7.1956280043849405,0.699999988079071,14,low
male,other,no,10.300000190734863,10.533309174956061,6,16,low
female,other,no,8.899999618530273,11.658106476805191,0.20000000298023224,16,low
female,other,no,8.199999809265137,8.824638356438403,3.5,17,high
female,other,no,15.899999618530273,12.183004822451581,11,13,low
female,other,no,6.300000190734863,10.193332264128689,1,12,high
male,other,no,10.300000190734863,7.496984415806063,2.5,14,low
female,other,no,6.199999809265137,9.97491617083993,0.10000000149011612,12,low
female,other,no,5.900000095367432,7.103508143729153,1.2000000476837158,15,low
male,afam,yes,6.599999904632568,8.90503339227091,1,13,high
female,other,yes,7.300000190734863,11.364145413571604,0.10000000149011612,12,low
male,other,no,6.699999809265137,10.135600457202925,0.10000000149011612,12,low
male,other,yes,5.199999809265137,7.286123893449434,0.5,17,low
female,other,no,11.800000190734863,10.790465600710721,0.4000000059604645,16,high
female,other,no,11.5,10.096460430963992,4.5,16,low
male,other,no,9.5,9.627075506878942,2,15,high
female,other,no,9.300000190734863,9.714476685231844,5,12,low
female,other,no,5.400000095367432,8.857664227463772,0.10000000149011612,16,low
female,other,no,2.799999952316284,9.778071145760157,7.800000190734863,15,low
male,hispanic,no,8.199999809265137,7.53276379209487,0.4000000059604645,13,high
female,afam,no,6.099999904632568,7.402121243298472,1,12,low
female,other,no,10.399999618530273,11.632725802770935,4,16,high
male,hispanic,no,8.199999809265137,7.548734789955317,0.4000000059604645,17,low
female,afam,no,9.199999809265137,10.195191929684464,0.20000000298023224,12,low
male,hispanic,no,5.900000095367432,9.902235475412416,0.5,14,low
male,other,no,7.800000190734863,10.1280020265623,1.5,12,low
male,other,no,7.599999904632568,9.704508660224379,0.10000000149011612,17,low
male,afam,no,8.800000190734863,9.720559583018584,1.5,12,low
female,other,no,6.699999809265137,10.014120262918254,1.5,16,low
male,other,no,6.800000190734863,8.906181141590784,0.5,16,high
male,afam,no,8.199999809265137,8.269085667965976,3.5,12,low
male,other,no,10.699999809265137,10.458639706368679,5.5,16,high
male,other,yes,4.099999904632568,9.970265661783316,0.20000000298023224,17,low
female,afam,no,7.300000190734863,9.752576607481327,1,12,low
male,other,yes,4.599999904632568,7.322055471842332,0.5,12,low
female,hispanic,yes,4.300000190734863,10.475285364502723,4,13,low
female,other,no,3.5,9.921477544591646,0.800000011920929,12,high
male,other,no,5.5,8.03139096278069,0.699999988079071,12,low
