gender,ethnicity,urban,unemp,wage,distance,education,income
female,other,no,13.5,7.638754462798626,5,15,low
male,other,yes,5,9.79558933187915,0.5,16,low
male,other,no,11.600000381469727,11.702655785388403,0.5,12,low
male,hispanic,yes,4.300000190734863,8.88099100936022,1,15,high
female,other,no,11.100000381469727,12.121035782492623,1.5,16,high
female,other,no,4.300000190734863,8.908643124895788,1.2000000476837158,16,high
female,afam,no,7.199999809265137,7.313692263108912,3,12,low
male,afam,no,4.300000190734863,8.972438879658192,0,14,low
male,other,no,5,9.218908326633768,4,16,low
male,afam,no,5.099999904632568,7.312661828390665,0.800000011920929,12,low
male,other,yes,9.199999809265137,9.596929134550704,0.6000000238418579,13,low
male,other,no,2.5,7.147131369577313,2,14,high
male,other,no,13,12.233207576077396,1,16,high
female,afam,yes,5,7.500756335506586,1.399999976158142,14,low
male,hispanic,no,5.900000095367432,8.363238877949794,0.4000000059604645,15,low
male,other,no,5.300000190734863,7.60412322384377,1.5,16,high
male,other,yes,7.300000190734863,11.311937426069985,0.10000000149011612,12,low
female,afam,no,5,7.533866369317557,0.6000000238418579,14,low
male,afam,no,4.400000095367432,9.746432012382169,0.30000001192092896,15,high
female,other,no,4.599999904632568,11.348477714989002,5,14,low
male,other,yes,4.300000190734863,8.935062874260113,1,14,low
female,hispanic,yes,8,10.266611422156414,1,13,low
female,other,no,8.899999618530273,12.151218701720897,0.20000000298023224,12,high
female,other,no,8,10.30373296026508,0.10000000149011612,16,high
male,other,no,10.199999809265137,9.997080757176725,3,16,low
male,afam,no,8.100000381469727,9.862163990382948,0.699999988079071,15,low
female,other,no,5.900000095367432,9.972436354049655,1.5,16,high
male,other,no,7.5,9.924939669010621,4.5,13,high
male,other,no,5.699999809265137,9.289819399221903,1,12,low
male,other,no,14.899999618530273,8.312626291073114,2.5999999046325684,12,low
male,hispanic,no,9.300000190734863,7.343642269700576,6,12,low
female,other,no,9.800000190734863,8.969335328078262,4.300000190734863,15,high
female,hispanic,no,6.800000190734863,8.946172679597105,2,15,low
male,other,no,6.099999904632568,12.884304195887406,1,16,high
male,other,no,10.699999809265137,9.906375623338803,0.10000000149011612,16,high
male,other,no,12.399999618530273,11.595919554496287,9,12,low
male,other,no,10.800000190734863,9.659776630603748,1,15,low
male,afam,yes,7.699999809265137,9.946321243817332,0.20000000298023224,14,low
male,other,no,9,10.051821788766956,1.2000000476837158,12,low
female,other,no,5.400000095367432,8.817070227225171,0.800000011920929,18,high
female,other,yes,6.599999904632568,8.87203050593384,0.30000001192092896,15,low
female,afam,no,4.199999809265137,9.647658572253794,0.5,14,low
male,other,no,4.699999809265137,10.526095729431498,1.2000000476837158,12,low
female,other,no,14.199999809265137,10.190771186027504,3,13,low
female,hispanic,no,5.099999904632568,9.92324302666005,3.5,12,low
female,other,no,4.800000190734863,10.025090136022605,1.5,16,high
male,other,no,6.5,7.995219183140366,0.800000011920929,12,low
female,hispanic,yes,5.900000095367432,9.908638043827532,0.30000001192092896,18,low
male,other,no,8.899999618530273,11.615242013919536,0.20000000298023224,12,high
male,other,no,11.199999809265137,10.255014821722645,0.10000000149011612,12,low
male,other,no,5.599999904632568,7.540915195438878,3,12,low
female,afam,yes,6.599999904632568,8.833585044985783,0.30000001192092896,15,low
male,other,no,9.300000190734863,12.150054698742656,1,12,low
female,other,no,5.900000095367432,7.088138737214922,1.2000000476837158,12,high
male,other,no,13,12.10881134870973,1,13,high
male,other,no,10.300000190734863,9.724869820320786,0.10000000149011612,16,high
female,afam,yes,4.300000190734863,8.882924407298722,1,14,low
female,afam,no,13.800000190734863,12.149635429517453,0.20000000298023224,15,low
female,afam,yes,5.599999904632568,7.330612731967515,0.30000001192092896,15,low
male,other,no,4.5,9.93442116764253,1.7000000476837158,13,low
male,afam,yes,5.900000095367432,10.023491915288904,1,12,low
female,hispanic,no,5.099999904632568,9.925460275070808,3.5,13,low
female,other,no,8.699999809265137,8.850379905700176,2.0999999046325684,13,high
male,hispanic,yes,10.800000190734863,9.86296171705293,0.10000000149011612,12,low
male,other,no,11.600000381469727,11.636532417488532,0.5,12,low
male,other,no,9.800000190734863,9.604804757980625,4.5,12,low
male,other,yes,6.800000190734863,8.893441738606887,0.800000011920929,13,high
female,afam,no,8,10.350709888624811,0.20000000298023224,16,low
female,other,no,5.599999904632568,9.974664288698213,0.6000000238418579,12,high
female,hispanic,yes,5.900000095367432,9.901505234712452,0.10000000149011612,12,low
female,other,no,6.900000095367432,10.207067922951818,4.5,12,low
female,other,no,8.199999809265137,8.866090847948014,0.4000000059604645,14,low
male,other,no,6.699999809265137,11.670398551693468,0.5,16,low
male,other,no,9.600000381469727,9.110581322576527,5,12,low
female,other,yes,7.800000190734863,10.243460983135172,0.699999988079071,12,low
male,other,yes,6.800000190734863,8.847752529907613,0.800000011920929,17,high
male,afam,yes,17.700000762939453,12.108591122525478,0.10000000149011612,12,high
female,other,no,8,9.669043535879702,3.5,12,low
male,hispanic,no,4.800000190734863,9.915470883189093,4.5,14,low
male,other,no,6.900000095367432,11.13576891545395,1.5,12,low
male,hispanic,yes,10.800000190734863,9.881951929884577,0.10000000149011612,15,low
male,other,no,11.899999618530273,9.928363968211052,0.30000001192092896,12,low
male,other,no,9.5,9.93461131814567,0.30000001192092896,12,low
female,other,no,6.199999809265137,10.069387301808794,0.5,14,high
female,hispanic,yes,7.699999809265137,9.934760404270763,0.20000000298023224,13,low
male,other,no,6.099999904632568,8.128622564486308,0.4000000059604645,15,low
female,other,no,13.800000190734863,12.107932100531992,2,15,low
female,afam,yes,8,9.651344865906902,1,12,low
male,afam,no,7.699999809265137,9.657262087749872,0.10000000149011612,12,low
female,other,no,7.099999904632568,10.012441412560136,1.5,12,low
female,afam,no,8.100000381469727,9.933398594701291,3,12,low
male,other,no,12.600000381469727,11.658873904878227,2.200000047683716,12,low
female,hispanic,yes,9.199999809265137,9.601571572817226,0.10000000149011612,12,low
female,other,no,8.199999809265137,9.512373648071085,2,13,low
male,hispanic,no,10.399999618530273,9.934507578158936,16,16,low
female,other,no,6,9.976990983183228,4.5,12,low
female,other,no,8.399999618530273,10.148782335001261,3.5,12,low
male,other,yes,7.699999809265137,10.035411637548274,0.5,16,low
female,afam,no,9.699999809265137,9.928118598480046,3.5999999046325684,15,low
female,other,no,9,9.85436376154381,1.2000000476837158,12,low
male,other,no,7.900000095367432,10.341496999809069,0.10000000149011612,14,low
female,other,yes,11.5,12.146088518369153,1.399999976158142,13,low
female,hispanic,no,8.199999809265137,7.541207314764304,1.2000000476837158,14,low
male,other,no,4.699999809265137,10.488210279006458,0,13,high
female,afam,no,8,10.271595928477488,0,15,high
male,hispanic,no,5.199999809265137,8.292732769157103,0.30000001192092896,12,low
male,other,no,10.100000381469727,8.812152080578395,1.2999999523162842,12,high
female,other,no,8,10.235802554535349,0.20000000298023224,15,high
female,other,no,6.900000095367432,11.03450461983776,1.5,14,high
male,other,no,6.699999809265137,10.151321472330626,3,16,low
male,other,no,11,9.948226369587939,0.699999988079071,17,low
female,other,no,6.800000190734863,8.981736210668805,2,12,low
female,other,no,6.599999904632568,9.90659554432649,1,15,high
female,other,no,7.199999809265137,8.058487333883672,0.800000011920929,15,low
male,afam,no,6.599999904632568,8.88521656341155,0.699999988079071,12,low
female,other,no,8.199999809265137,8.873341478375044,0.4000000059604645,16,high
female,hispanic,no,9,8.981505404767901,2.5,12,low
male,other,yes,6.099999904632568,8.450013878930346,0.6000000238418579,13,low
male,other,yes,7,11.53521898831643,0.699999988079071,12,high
female,afam,no,7.199999809265137,8.874642382697637,0.5,15,low
male,other,no,6.099999904632568,7.644035151212047,2.5,12,low
male,other,no,11.800000190734863,10.747087138252592,0.4000000059604645,16,low
female,hispanic,no,24.899999618530273,9.847524351316226,15,12,low
female,other,no,13.800000190734863,12.124490669514753,2,16,high
female,afam,no,8.699999809265137,8.880775614272364,1.5,16,low
male,other,no,5.599999904632568,7.5062068748355095,0.6000000238418579,13,high
male,other,no,5.5,11.52272865448748,2.5,16,high
female,afam,yes,7.699999809265137,9.910791853019338,0.5,17,high
female,other,no,4.199999809265137,11.14028658253211,6,16,high
male,hispanic,no,8.199999809265137,7.465203440808361,0.4000000059604645,13,high
male,other,yes,6.199999809265137,8.13112813567578,0.20000000298023224,12,high
male,hispanic,no,22.299999237060547,8.891840265191991,12,13,low
male,hispanic,no,3.9000000953674316,9.883549775439807,3.799999952316284,12,low
female,other,yes,6.5,8.111472091820122,0.20000000298023224,12,low
male,other,no,8.199999809265137,10.00995330629867,1.2000000476837158,12,low
male,hispanic,no,9.100000381469727,10.03753944220234,2.5,15,low
