gender,ethnicity,urban,unemp,wage,distance,education,income
male,other,no,4.5,9.897421709299426,1.7000000476837158,13,low
male,other,no,6.599999904632568,10.054154795745731,1.5,12,low
female,other,no,4.599999904632568,8.14687063699536,0.800000011920929,17,high
female,afam,no,7.800000190734863,9.06598303356924,0.20000000298023224,16,low
male,other,yes,6.300000190734863,8.904031596168895,0.20000000298023224,16,low
male,other,no,4.699999809265137,10.567540033935032,1.2000000476837158,16,low
female,other,no,8,12.995522243579472,0.5,14,high
male,other,no,5.900000095367432,7.297195148352778,3.799999952316284,12,low
female,other,yes,9.199999809265137,9.682347752474884,0.10000000149011612,15,low
male,other,no,9,9.958852554417525,1.2000000476837158,12,low
female,hispanic,no,24.899999618530273,9.974624795622415,15,12,low
male,other,yes,4.699999809265137,10.581094313192775,1,16,high
male,other,no,6.599999904632568,8.846208909628968,0.800000011920929,12,high
female,other,no,4.900000095367432,8.662263037517762,0.699999988079071,12,high
male,other,yes,7.800000190734863,10.204089848955821,0.699999988079071,15,low
female,afam,no,7.699999809265137,10.055700660170812,0.699999988079071,12,low
female,afam,yes,5.599999904632568,7.277190424053278,0.30000001192092896,12,low
male,other,no,5.900000095367432,11.019108610101526,2.5999999046325684,12,high
male,hispanic,no,8.199999809265137,7.457584970357831,0.800000011920929,13,high
male,other,no,7.800000190734863,9.967924684399915,1.100000023841858,16,high
female,other,no,12.5,9.129522255608999,9,16,low
male,other,no,5.099999904632568,11.086152273273822,1.5,12,low
male,other,no,6.599999904632568,8.893981644279124,0.4000000059604645,16,high
female,afam,no,7.199999809265137,11.586131987172726,0.30000001192092896,13,low
female,other,yes,4.300000190734863,8.915193099701296,1,12,low
male,other,no,5.599999904632568,7.507589942708799,3,15,low
male,afam,no,8.5,9.879702889738185,4,12,low
male,other,no,5.5,7.408816710759191,0.10000000149011612,18,low
female,afam,yes,11.800000190734863,10.784500820188741,0.5,13,low
male,afam,no,11,9.909495533532,0.699999988079071,16,low
male,other,no,5.800000190734863,7.201186151748335,0.5,12,low
female,hispanic,no,4,7.499425369798986,2,12,low
male,other,no,7.199999809265137,11.01879456014246,4,16,low
female,other,no,7.300000190734863,7.348739262732085,4,12,low
female,hispanic,no,8.199999809265137,7.550670889581371,0.20000000298023224,15,high
female,other,no,13.800000190734863,12.134199688211408,0.10000000149011612,13,low
female,afam,no,6.599999904632568,8.899319688684523,0.699999988079071,13,low
male,other,no,4.599999904632568,7.445279572574078,0.699999988079071,12,high
male,other,yes,5.400000095367432,6.609193105759015,1.5,15,low
female,hispanic,no,12.300000190734863,8.460427785820233,6.5,12,low
male,hispanic,no,9.800000190734863,8.876870203082001,4.300000190734863,17,low
female,other,no,6.099999904632568,12.928985349448388,1.2000000476837158,12,low
male,other,no,4,9.60053700022336,5,13,low
female,other,no,14,12.129990326109196,3.5,12,low
male,afam,yes,4.300000190734863,8.794535504107802,1,14,high
male,other,no,10.399999618530273,10.83677681491278,2.299999952316284,12,low
male,other,no,12,12.161242816695019,0.800000011920929,12,low
female,afam,yes,4.599999904632568,7.154218023476318,0.699999988079071,15,low
female,other,no,7.699999809265137,10.32187350993579,3,12,low
female,other,no,4.099999904632568,7.3275393301059975,0.30000001192092896,15,low
male,other,yes,4.300000190734863,9.94798088876239,0.5,15,low
female,other,no,10.800000190734863,9.703268092263995,6.5,15,low
male,other,no,5.099999904632568,8.859796261342835,1.5,14,high
female,other,no,7.699999809265137,9.579339515823133,6.5,12,low
male,other,no,5.300000190734863,9.687890733501304,0.5,12,low
female,afam,yes,6.599999904632568,8.839291476336598,0.5,12,low
male,hispanic,no,5.900000095367432,9.913166386745804,2,12,low
male,other,no,10.100000381469727,10.849150655719031,4.5,16,high
female,afam,no,5,7.5380468290442435,0.6000000238418579,12,low
male,hispanic,no,8.199999809265137,7.654675870585857,0.4000000059604645,16,high
female,other,no,11.100000381469727,12.164343886197228,1.5,16,low
male,hispanic,yes,10.800000190734863,9.852902880972229,0.4000000059604645,14,high
female,other,no,10.100000381469727,10.833183853003025,4.5,12,low
male,other,no,4.099999904632568,10.567682529874627,1.2000000476837158,16,high
female,other,yes,6.599999904632568,8.959505558546317,0.10000000149011612,15,low
male,hispanic,no,6.599999904632568,8.88956356627677,1,12,low
female,other,no,6.800000190734863,8.794158736337623,4,14,low
female,hispanic,no,6.699999809265137,8.945112778502985,4.599999904632568,12,low
female,hispanic,no,6.599999904632568,8.910713575289,0.30000001192092896,15,low
female,other,yes,8,9.527499703884082,0,17,low
female,afam,yes,13.800000190734863,12.133999212502905,0.5,12,low
male,hispanic,no,8.199999809265137,8.989613630827852,3.5,16,high
female,other,no,6.099999904632568,12.911623679189237,4,13,high
male,other,yes,6.099999904632568,10.328112522103016,0.20000000298023224,13,high
female,hispanic,yes,5.900000095367432,9.90158876740519,0.30000001192092896,17,low
female,afam,no,5.5,7.298855255050873,2.5,12,low
female,other,no,9.5,9.571263855026668,2,16,low
male,other,no,5.900000095367432,9.993630326466002,0.5,16,low
male,other,no,5.300000190734863,9.471712765282673,1.2000000476837158,13,low
female,hispanic,no,10.5,12.942585366816731,9,12,low
male,other,no,4.300000190734863,8.925837984647812,1.2000000476837158,15,high
female,other,no,6,9.619628591505398,1.5,16,low
female,other,no,7.5,9.96046246966208,0.20000000298023224,12,low
female,hispanic,yes,12.800000190734863,9.840131868401453,0.6000000238418579,13,low
male,other,yes,7,8.046531517411646,0.10000000149011612,12,low
female,other,no,5.099999904632568,8.844140880481092,1,12,low
female,other,no,8.399999618530273,10.101181187647546,3.5,12,low
male,hispanic,no,7.099999904632568,9.597000055168273,10,12,low
male,other,no,3.700000047683716,9.908936807143304,0.10000000149011612,12,low
female,other,yes,4.300000190734863,9.898590484817403,1.5,12,high
male,other,no,7.900000095367432,10.322249861812711,0.10000000149011612,15,low
female,other,no,14.199999809265137,10.139007298034182,3,13,low
male,other,no,10.100000381469727,8.978646963901655,1.2999999523162842,15,low
female,other,no,7.199999809265137,7.114316017165457,3.5999999046325684,13,low
female,other,no,6.800000190734863,9.683241797006467,2.200000047683716,16,low
