gender,ethnicity,urban,unemp,wage,distance,education,income
female,other,no,8.199999809265137,7.5585090577617855,0.699999988079071,13,low
female,hispanic,yes,8.199999809265137,7.498126925700188,0.5,17,high
female,other,no,4.800000190734863,9.976137756209457,1.5,16,high
male,other,no,4.199999809265137,9.598248310178564,1,12,low
female,afam,no,6.300000190734863,7.323947820877291,2.5,13,low
female,afam,no,5.900000095367432,7.3705539911556155,0.5,13,low
female,hispanic,no,8,7.484055283247777,0.699999988079071,12,low
female,other,no,8.899999618530273,10.328535106945,0.20000000298023224,12,low
female,hispanic,no,10.699999809265137,9.994160748144248,1.5,15,low
male,other,no,5.199999809265137,10.016520501379494,2,12,low
female,other,no,5.5,10.25956853821523,0.30000001192092896,16,high
male,other,no,10.399999618530273,7.772716263853675,0,18,high
female,hispanic,yes,5.900000095367432,9.856600533612909,0.30000001192092896,12,low
female,afam,no,8.699999809265137,10.248145477776324,0.6000000238418579,16,low
male,other,no,6.199999809265137,11.032017066304418,5,15,high
male,other,no,8.699999809265137,10.287717476351407,0.30000001192092896,16,low
female,hispanic,yes,9.100000381469727,10.067816875819853,0.30000001192092896,12,low
male,other,no,10.300000190734863,10.478263733401667,6,16,low
male,other,no,4.699999809265137,9.776037410646776,6,12,high
female,afam,no,8.199999809265137,7.583439838165884,1.2999999523162842,14,low
female,other,yes,5.900000095367432,10.043314275560062,0.30000001192092896,14,low
female,other,yes,4.599999904632568,7.4257512309155125,0.5,15,high
female,hispanic,no,8.199999809265137,8.88335289443227,5,14,low
female,other,no,4.300000190734863,8.867567599093825,0,16,high
male,other,no,9.399999618530273,10.25686589139023,4,16,low
female,afam,no,8.5,9.899029593902133,4,16,low
female,other,no,4.199999809265137,9.651803086280653,1,15,high
female,other,no,8.399999618530273,10.799819654864015,1.600000023841858,12,low
female,afam,no,3,9.619777542717205,1.5,16,high
female,other,no,6,9.634459165400413,1.5,16,high
female,hispanic,no,6.599999904632568,8.970479371090795,1,13,low
male,other,no,4,7.487360036584154,2,12,high
male,other,no,8.899999618530273,10.154695671153188,3.5,14,low
female,other,no,6.099999904632568,12.991106022825555,1,16,high
male,other,no,12.5,9.117802086214512,9,12,low
male,other,yes,5.5,11.601366166862036,0.5,16,high
female,other,no,5.5,8.054515052948181,1.5,16,high
female,other,no,9,8.87698948639437,0.30000001192092896,12,low
female,other,no,9.199999809265137,10.247080740506078,0.20000000298023224,16,high
female,other,no,10.300000190734863,10.699309907132797,3,12,low
male,other,no,10.199999809265137,8.300197020574972,4.5,12,low
female,other,no,4.800000190734863,10.147257248676926,1.5,16,high
female,hispanic,no,12.800000190734863,9.912177183028739,0.10000000149011612,12,low
female,other,no,17.700000762939453,12.154029114861176,1.5,13,low
female,afam,yes,5.900000095367432,9.845485557591907,0.5,12,low
female,afam,no,9.699999809265137,10.290484971600733,1.5,16,low
female,other,no,13.800000190734863,12.147728700557577,2,15,high
female,hispanic,no,2.5,7.179687195375856,1.5,16,high
female,other,no,6.099999904632568,13.004564696753292,1.2000000476837158,12,low
male,hispanic,yes,6.400000095367432,8.941614027043867,0.5,12,low
male,hispanic,no,11.199999809265137,8.316188895877074,0,14,low
male,other,no,8,10.293204851877304,1.5,17,low
male,hispanic,no,22.299999237060547,8.932147564472473,12,15,low
female,afam,no,8.300000190734863,7.526508420614395,3.799999952316284,12,low
male,other,no,4.099999904632568,10.443345718100879,0.699999988079071,16,low
female,other,no,11.600000381469727,11.62231134608646,0.5,12,low
male,other,no,5.300000190734863,9.672236873704888,1.2000000476837158,12,low
male,other,no,4.699999809265137,7.516213659121181,0.699999988079071,13,low
female,hispanic,yes,5.900000095367432,9.833633896756206,0.30000001192092896,12,low
male,other,no,9.800000190734863,9.631948047234406,4.5,15,low
female,hispanic,yes,10.699999809265137,10.061995167612523,0.10000000149011612,12,low
female,other,no,11.899999618530273,9.918757845289031,2.5,12,low
female,hispanic,yes,8,9.68730085163826,0.5,14,low
female,afam,yes,6.699999809265137,7.303548887271671,1,15,low
male,other,no,14.100000381469727,10.387031524812347,1.7000000476837158,16,high
male,other,no,6.599999904632568,8.868271840458075,0.800000011920929,12,high
female,afam,no,6,7.39944046079514,7,12,low
female,other,no,12.399999618530273,11.572141846698344,9,16,low
female,other,no,8.899999618530273,9.915154613365342,4,12,low
female,hispanic,yes,5.900000095367432,9.944445602407878,0.4000000059604645,12,low
male,other,no,8,12.988719377074787,1,12,low
female,other,no,7.5,8.093985120796223,0.5,12,low
male,afam,no,5.900000095367432,7.38632800468916,3.799999952316284,15,low
female,other,no,7.800000190734863,7.690583858814368,1.7999999523162842,16,low
male,afam,yes,6.099999904632568,9.89852653024779,0.30000001192092896,16,low
male,hispanic,yes,5.900000095367432,9.895279137075844,0.30000001192092896,12,low
female,hispanic,yes,12.800000190734863,9.93513344724481,2.200000047683716,14,high
female,other,no,6.800000190734863,11.43951061747265,0.20000000298023224,12,low
male,other,yes,5.900000095367432,9.956009625423874,1,12,low
male,other,no,6.599999904632568,8.932995287779065,1,13,high
female,afam,yes,5.099999904632568,9.90695969362042,0.30000001192092896,16,low
female,other,no,8.699999809265137,9.60959069403762,2,12,low
male,other,yes,6.5,8.093738576470223,0.20000000298023224,18,low
male,hispanic,no,4.599999904632568,9.954150435680903,4,12,low
female,other,no,5.300000190734863,9.687754981201206,0.5,16,high
female,hispanic,no,8.199999809265137,7.549651498563728,0.800000011920929,16,low
male,other,no,5.300000190734863,10.534657595177242,1.5,15,low
female,hispanic,no,9,8.89818489013823,2.5,15,low
female,other,no,10.100000381469727,9.903505877589762,7.599999904632568,16,low
male,other,no,4.699999809265137,10.552167619545473,0,17,high
male,hispanic,no,6.599999904632568,8.81238749401109,0.10000000149011612,16,low
male,afam,yes,9.199999809265137,9.735726950072635,0.10000000149011612,15,low
male,other,no,13.800000190734863,12.0796090806282,0.20000000298023224,15,high
female,hispanic,no,12.800000190734863,9.85866952845752,0.10000000149011612,17,low
male,hispanic,no,24.899999618530273,9.932231656567645,15,12,low
male,other,no,6.800000190734863,8.917835858579702,1.5,16,low
female,hispanic,no,6.800000190734863,8.81769461555697,2,12,low
female,afam,no,5.5,7.23445217906649,2.5,15,low
female,other,no,8.5,7.316295462956149,1,14,high
male,afam,yes,8,9.555680159675003,0.30000001192092896,14,low
male,other,yes,4.300000190734863,9.903608510485546,1.5,12,low
male,other,no,10.699999809265137,9.971454919876733,0.10000000149011612,16,high
female,other,no,7.800000190734863,11.621335346330854,1.2000000476837158,12,low
female,other,no,6.400000095367432,9.802260186580426,0.30000001192092896,17,low
male,afam,no,4.400000095367432,9.624524493717523,0.10000000149011612,12,low
female,hispanic,no,8.899999618530273,7.525855854173151,2.5,12,low
female,other,no,3.700000047683716,9.890147988254604,0.5,12,low
male,afam,no,10.699999809265137,9.921416093519628,0.10000000149011612,15,low
male,afam,no,6.099999904632568,7.449959471168679,1,12,low
male,other,yes,4.300000190734863,8.852364292098796,1,12,low
female,other,no,6.099999904632568,8.044255515498019,1.5,16,high
male,other,no,4.800000190734863,10.541435419503497,4,16,high
male,other,no,6.400000095367432,9.769045334616619,0.20000000298023224,16,high
male,other,no,4.400000095367432,10.484982684102272,2,16,low
female,other,yes,7.699999809265137,11.595271386753966,0.20000000298023224,12,high
female,other,no,6.699999809265137,11.623550917648934,1,12,low
male,afam,yes,5.5,7.093074936569149,0.5,12,low
male,afam,no,5.400000095367432,8.114330369242207,1.899999976158142,16,low
male,afam,yes,7.199999809265137,11.74461400780524,0.5,17,low
female,other,no,10.199999809265137,12.98870686155381,0.800000011920929,12,low
male,other,yes,5.5,11.58191696902184,0.5,14,high
female,other,no,6.800000190734863,10.171590227780976,0.800000011920929,12,low
female,hispanic,no,12.300000190734863,8.426370463351052,6.5,16,low
