"","V1","x1","x2","x3","x4","x5"
"1",3.18567793635775,0.569951773135313,1.56584675231838,3.1015634041068,2.15950695584064,0.182198449693449
"2",-0.407317379565102,2.75441396422374,0.727486690021022,0.300320302920182,1.06293704952848,0.138575098702104
"3",11.0377657955992,1.53359635882365,1.85020971777585,-0.630167014315794,2.93396157155523,-0.166633574427126
"4",0.378763892016274,1.42482192228214,0.978035351669588,0.151949497722149,-0.105832029286548,0.101027772711436
"5",-8.90574317963103,0.736854420586631,0.742304535972585,-0.412054799222705,1.19068217294087,0.712643005986539
"6",-1.76093046097671,1.69754699299575,0.444235044677208,0.03320864176356,-0.0154612935429905,1.69880770511233
"7",-0.16506219013004,-0.356289479734474,1.19658150917567,0.315607758991802,1.98216982215197,1.91415411795541
"8",4.98136807734485,1.97388265117906,0.918229131627023,1.66606079396187,-0.197406872448174,0.515487876312618
"9",-7.92384236750195,1.37948931294528,1.07920414215522,0.362601974404086,2.30248921816553,-0.00409609885144069
"10",6.03381536188057,1.30058376659556,2.77413741063193,1.22463597872256,0.31937819068677,1.60372301438045
"11",4.24348413161201,1.72668750279226,-0.479866925457791,0.518500838376505,0.900162424031778,0.393400389503598
"12",3.13981853860609,2.51624548641284,1.49552345710703,2.63817476618849,0.0791615144025818,2.4659375194307
"13",2.33040602821342,1.10571715622843,-0.447382494065778,0.986343918287011,0.589062467094864,1.07949924897987
"14",1.21850920059866,-0.801106668947278,1.76260500915866,1.32222089821569,-0.015422923716554,0.88010907827281
"15",2.07352887974571,0.452192875838789,0.896779183991392,2.09622747558167,0.0375560896060156,0.543817550165279
"16",4.37029192678609,2.43669068314815,1.09261855695952,4.16942591492452,0.464556210855588,1.52499765149342
"17",-0.470201151740146,2.27201908918676,-1.28834467016378,0.13062316596169,0.13306903835794,0.324584254664987
"18",2.45614435197819,2.22177223906131,1.38922095795555,1.88304584301938,3.01968211272781,-0.770246893956174
"19",9.47800348844635,1.61019492980079,0.0168292714645435,-0.190844918940241,2.47551563249517,0.273675569472871
"20",2.25831154296277,2.55722272979218,-0.495533213340531,-0.0143496648066723,-1.46201490400996,2.26500137917083
"21",2.51241233129255,1.48959753069114,-0.750136092893268,2.61295665133948,1.36390186464283,0.143794775905472
"22",3.55223992442212,0.123692204534797,0.173555068603801,0.313811217669249,-0.334879501535418,0.224708489088877
"23",-0.0314218288178285,1.98109054589671,1.01861536217842,0.92914527040546,0.554190293736447,2.29785485557603
"24",-1.75107488371223,3.23902790409767,1.13350062093947,0.305688547549395,1.5705288974106,2.6151616117307
"25",9.59306588142116,1.50946815307546,0.989254567816436,1.27660293326803,1.10066859263114,1.4196199904476
"26",4.59816830951594,0.0436925395486144,1.30586692880797,0.352751663263639,2.246716277803,-0.0614145890857629
"27",3.1533957185052,0.756360142061353,1.2641155772701,0.941421587606791,1.2973440006766,0.438961992944093
"28",0.1935545506509,1.07233045071623,2.46557995198957,-0.554032593574032,3.38904834968696,2.16762441440743
"29",-4.02903486042525,0.673698736303143,-0.662628918327453,-1.10727817627728,1.04752896037507,2.08612839350998
"30",-2.1559105184392,0.966704621658745,0.0581997220346375,0.322221183474387,1.76101175751465,2.21781618445845
"31",-2.5147216202799,0.233090243626807,-1.38367075764973,1.56424613472162,1.23730642161978,0.21664449697982
"32",-0.62302746388658,1.9641997340938,2.81462331236744,0.015744478406035,2.29374487729011,-0.32179283771375
"33",2.16332501342304,1.45137304360722,2.46797445379141,1.91206944812979,2.07654235860775,0.563732236792118
"34",4.78755447529251,1.07277346161053,1.86460012714372,3.43202022315879,0.388777586338345,1.49096189872503
"35",-0.0682109502473258,1.65332782354286,0.528233177401991,0.904101208553747,0.649633217357555,0.821235820287291
"36",4.6186940319018,0.898753065795879,-0.740868744655599,0.815207822501817,-0.153925101380024,1.11758799440215
"37",-3.50489044350343,0.848517400772194,0.673083017452054,2.0636491158805,0.54011307386432,0.501334365312648
"38",2.44015774410664,0.42832005551673,0.474206305544857,1.02601801437107,1.66358056458566,1.43201703761555
"39",3.51590847347905,0.794715862588108,2.41745888525489,0.250549432140711,1.64100067914707,1.53750109257152
"40",-3.50695236076771,2.00299496540754,0.417112501590823,-0.491074973251681,1.18713084674499,0.474897173652523
"41",0.273025338350163,2.87695526415261,1.1907257406687,0.698876676788798,0.0315817308808419,2.10356448888869
"42",3.89630604838548,0.0534387623809616,0.725845622746574,1.8804198759525,1.90547277739762,0.62108936586895
"43",-10.1422280011173,2.10653747492088,1.46205670618651,-0.280703300547093,2.49673196797884,1.79273112860351
"44",0.518366876796704,1.00802270180997,2.24254751842919,1.59213724041415,1.18300727943712,-1.09706787561087
"45",-2.66130647957878,1.12042215119521,1.54551703357594,0.276126640257726,1.89796255908599,0.417014259607508
